bench,variant,unit,kvmoff_median,kvmoff_MAD%,nvhe_median,nvhe_MAD%,vhe_median,vhe_MAD%,pkvm_median,pkvm_MAD%,nvhe_vs_kvmoff_%,vhe_vs_kvmoff_%,pkvm_vs_kvmoff_%,pkvm_vs_vhe_%,pkvm_vs_nvhe_%
lat_mem_rd_load,stride32_sz0.75000MB,ns,2.543000,0.058985,2.542500,0.058997,2.543000,0.019662,2.542000,0.078678,-0.019662,0,-0.039324,-0.039324,-0.019666
lat_mem_rd_load,stride32_sz1.00000MB,ns,2.539000,0.039386,2.539000,0.039386,2.540000,0.019685,2.540000,0.039370,0,0.039386,0.039386,0,0.039386
lat_mem_rd_load,stride32_sz1.50000MB,ns,2.537000,0.019708,2.537000,0.019708,2.536000,0,2.536000,0.039432,0,-0.039417,-0.039417,0,-0.039417
lat_mem_rd_load,stride32_sz12.00000MB,ns,2.671500,0.187161,2.674000,0.224383,2.700000,0.129630,2.688000,0.074405,0.093580,1.066816,0.617631,-0.444444,0.523560
lat_mem_rd_load,stride32_sz16.00000MB,ns,2.670500,0.187231,2.675500,0.168193,2.699500,0.148176,2.687000,0.111649,0.187231,1.085939,0.617862,-0.463049,0.429826
lat_mem_rd_load,stride32_sz2.00000MB,ns,2.535000,0.039448,2.535000,0.039448,2.535000,0,2.535000,0.039448,0,0,0,0,0
lat_mem_rd_load,stride32_sz24.00000MB,ns,2.669000,0.131135,2.669500,0.149841,2.694000,0.185598,2.681000,0.130548,0.018734,0.936680,0.449607,-0.482554,0.430792
lat_mem_rd_load,stride32_sz3.00000MB,ns,2.544000,0.039308,2.543000,0.039324,2.544000,0.019654,2.544500,0.039300,-0.039308,0,0.019654,0.019654,0.058985
lat_mem_rd_load,stride32_sz32.00000MB,ns,2.678500,0.112003,2.682500,0.130475,2.687000,0.223297,2.687000,0.316338,0.149337,0.317342,0.317342,0.000000,0.167754
lat_mem_rd_load,stride32_sz4.00000MB,ns,2.543000,0,2.543000,0.039324,2.543000,0.019662,2.543000,0.019662,0,0,0,0,0
lat_mem_rd_load,stride32_sz48.00000MB,ns,2.672500,0.280636,2.673500,0.112212,2.687500,0.148837,2.681000,0.074599,0.037418,0.561272,0.318054,-0.241860,0.280531
lat_mem_rd_load,stride32_sz6.00000MB,ns,2.602500,0.057637,2.603500,0.057615,2.603000,0.096043,2.603000,0.038417,0.038425,0.019212,0.019212,-0.000000,-0.019205
lat_mem_rd_load,stride32_sz64.00000MB,ns,2.675000,0.130841,2.678000,0.261389,2.682000,0.093214,2.676500,0.298898,0.112150,0.261682,0.056075,-0.205071,-0.056012
lat_mem_rd_load,stride32_sz8.00000MB,ns,2.637500,0.056872,2.644000,0.113464,2.660500,0.131554,2.652500,0.169651,0.246445,0.872038,0.568720,-0.300695,0.321483
lat_mem_rd_load,stride512_sz0.00049MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_load,stride512_sz0.00098MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_load,stride512_sz0.00195MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_load,stride512_sz0.00293MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_load,stride512_sz0.00391MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_load,stride512_sz0.00586MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_load,stride512_sz0.00781MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_load,stride512_sz0.01172MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_load,stride512_sz0.01562MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_load,stride512_sz0.02344MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_load,stride512_sz0.03125MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_load,stride512_sz0.04688MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_load,stride512_sz0.06250MB,ns,2.223000,0,2.223500,0.022487,2.223500,0.022487,2.223000,0,0.022492,0.022492,0,-0.022487,-0.022487
lat_mem_rd_load,stride512_sz0.09375MB,ns,6.619500,0.800665,6.593000,0.697710,6.612500,1.285444,6.684000,1.047277,-0.400332,-0.105748,0.974394,1.081285,1.380252
lat_mem_rd_load,stride512_sz0.12500MB,ns,6.357000,1.368570,6.331000,2.069183,6.382500,0.540541,6.369500,2.229374,-0.408998,0.401133,0.196634,-0.203682,0.608119
lat_mem_rd_load,stride512_sz0.18750MB,ns,6.202500,1.563886,6.233500,3.288682,6.173000,1.190669,6.071500,1.630569,0.499798,-0.475615,-2.112052,-1.644257,-2.598861
lat_mem_rd_load,stride512_sz0.25000MB,ns,5.885000,5.862362,5.717500,13.344993,6.141500,4.176504,5.958500,4.741126,-2.846219,4.358539,1.248938,-2.979728,4.215129
lat_mem_rd_load,stride512_sz0.37500MB,ns,4.692500,0.586042,4.725500,1.481325,4.732500,1.373481,4.710000,1.740977,0.703250,0.852424,0.372936,-0.475436,-0.328008
lat_mem_rd_load,stride512_sz0.50000MB,ns,4.652500,0.440623,4.643000,0.430756,4.674000,0.427899,4.685000,0.672359,-0.204191,0.462117,0.698549,0.235344,0.904588
lat_mem_rd_load,stride512_sz0.75000MB,ns,4.947000,0.070750,4.946500,0.283028,4.965000,0.281974,4.958500,0.453766,-0.010107,0.363857,0.232464,-0.130916,0.242596
lat_mem_rd_load,stride512_sz1.00000MB,ns,5.079500,0.118122,5.077500,0.078779,5.086000,0.176956,5.086000,0.127802,-0.039374,0.127965,0.127965,0,0.167405
lat_mem_rd_load,stride512_sz1.50000MB,ns,5.212500,0.153477,5.219500,0.162851,5.218000,0.201227,5.224500,0.277539,0.134293,0.105516,0.230216,0.124569,0.095795
lat_mem_rd_load,stride512_sz12.00000MB,ns,10.102000,0.440507,10.014500,0.708972,10.745500,1.298218,10.415500,0.744083,-0.866165,6.370026,3.103346,-3.071053,4.004194
lat_mem_rd_load,stride512_sz16.00000MB,ns,10.078500,1.031900,9.985500,0.886285,10.788000,1.107712,10.498000,1.247857,-0.922756,7.039738,4.162326,-2.688172,5.132442
lat_mem_rd_load,stride512_sz2.00000MB,ns,5.291500,0.170084,5.288500,0.075636,5.290000,0.122873,5.287000,0.113486,-0.056695,-0.028347,-0.085042,-0.056711,-0.028363
lat_mem_rd_load,stride512_sz24.00000MB,ns,9.777500,0.736385,9.840500,0.843453,10.610000,0.532516,10.235500,0.566655,0.644336,8.514446,4.684224,-3.529689,4.014024
lat_mem_rd_load,stride512_sz3.00000MB,ns,5.416500,0.083079,5.420000,0.184502,5.416500,0.193852,5.420500,0.202933,0.064617,0,0.073848,0.073848,0.009225
lat_mem_rd_load,stride512_sz32.00000MB,ns,9.754000,0.891942,9.704500,0.613118,10.450000,1.023923,10.027500,0.398903,-0.507484,7.135534,2.803978,-4.043062,3.328353
lat_mem_rd_load,stride512_sz4.00000MB,ns,5.498000,0.063660,5.493000,0.045512,5.496500,0.054580,5.496000,0.109170,-0.090942,-0.027283,-0.036377,-0.009097,0.054615
lat_mem_rd_load,stride512_sz48.00000MB,ns,9.675000,0.790698,9.579500,0.412339,10.115000,0.909540,9.877500,1.037712,-0.987080,4.547804,2.093023,-2.347998,3.110810
lat_mem_rd_load,stride512_sz6.00000MB,ns,8.011000,0.724004,7.997000,0.343879,8.031000,0.846719,8.109000,1.726477,-0.174760,0.249657,1.223318,0.971236,1.400525
lat_mem_rd_load,stride512_sz64.00000MB,ns,9.573500,0.470048,9.517000,0.294210,9.926000,0.639734,9.789000,1.011339,-0.590171,3.682039,2.251005,-1.380214,2.858044
lat_mem_rd_load,stride512_sz8.00000MB,ns,10.527000,9.162154,9.652500,1.673142,10.336000,4.653638,10.853000,8.675021,-8.307210,-1.814382,3.096799,5.001935,12.437192
lat_mem_rd_load,stride64_sz0.00049MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_load,stride64_sz0.00098MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_load,stride64_sz0.00195MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_load,stride64_sz0.00293MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_load,stride64_sz0.00391MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_load,stride64_sz0.00586MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_load,stride64_sz0.00781MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_load,stride64_sz0.01172MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_load,stride64_sz0.01562MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_load,stride64_sz0.02344MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_load,stride64_sz0.03125MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_load,stride64_sz0.04688MB,ns,2.224000,0,2.224000,0,2.224000,0,2.224000,0,0,0,0,0,0
lat_mem_rd_load,stride64_sz0.06250MB,ns,2.224000,0,2.224000,0,2.224000,0,2.224000,0,0,0,0,0,0
lat_mem_rd_load,stride64_sz0.09375MB,ns,2.557000,0.215096,2.554000,0.078309,2.564000,0.370515,2.554000,0,-0.117325,0.273758,-0.117325,-0.390016,0
lat_mem_rd_load,stride64_sz0.12500MB,ns,2.560500,0.039055,2.558000,0.078186,2.555500,0.117394,2.556000,0.254304,-0.097637,-0.195274,-0.175747,0.019566,-0.078186
lat_mem_rd_load,stride64_sz0.18750MB,ns,2.542000,0.039339,2.542000,0.059009,2.540000,0.118110,2.542000,0.157356,0,-0.078678,0,0.078740,0
lat_mem_rd_load,stride64_sz0.25000MB,ns,2.552000,0.333072,2.550000,0.509804,2.539000,0.078771,2.547500,0.255152,-0.078370,-0.509404,-0.176332,0.334777,-0.098039
lat_mem_rd_load,stride64_sz0.37500MB,ns,2.620000,0.610687,2.615000,0.554493,2.601500,0.249856,2.603000,0.422589,-0.190840,-0.706107,-0.648855,0.057659,-0.458891
lat_mem_rd_load,stride64_sz0.50000MB,ns,2.675000,0.093458,2.667000,0.131234,2.668000,0.393553,2.661000,0.281849,-0.299065,-0.261682,-0.523364,-0.262369,-0.224972
lat_mem_rd_load,stride64_sz0.75000MB,ns,2.701500,0.092541,2.700500,0.055545,2.701500,0.055525,2.699000,0.129678,-0.037016,0,-0.092541,-0.092541,-0.055545
lat_mem_rd_load,stride64_sz1.00000MB,ns,2.712500,0.018433,2.712500,0.018433,2.710000,0.036900,2.710000,0.055351,0,-0.092166,-0.092166,0,-0.092166
lat_mem_rd_load,stride64_sz1.50000MB,ns,2.722000,0.036738,2.721500,0.018372,2.722500,0.018365,2.722000,0.036738,-0.018369,0.018369,0,-0.018365,0.018372
lat_mem_rd_load,stride64_sz12.00000MB,ns,4.335000,0.599769,4.334000,0.519151,4.523000,0.663277,4.449500,0.741656,-0.023068,4.336794,2.641292,-1.625028,2.664975
lat_mem_rd_load,stride64_sz16.00000MB,ns,4.338000,0.253573,4.331000,0.392519,4.541000,0.473464,4.446500,0.438547,-0.161365,4.679576,2.501153,-2.081039,2.666821
lat_mem_rd_load,stride64_sz2.00000MB,ns,2.727500,0.054995,2.727000,0.018335,2.727000,0.036670,2.726500,0.018339,-0.018332,-0.018332,-0.036664,-0.018335,-0.018335
lat_mem_rd_load,stride64_sz24.00000MB,ns,4.288500,0.303136,4.299000,0.430333,4.515000,0.586932,4.404000,0.386013,0.244841,5.281567,2.693249,-2.458472,2.442428
lat_mem_rd_load,stride64_sz3.00000MB,ns,2.743500,0.072900,2.742500,0.018232,2.742000,0.036470,2.744000,0.036443,-0.036450,-0.054675,0.018225,0.072939,0.054695
lat_mem_rd_load,stride64_sz32.00000MB,ns,4.280500,0.642448,4.281000,0.245270,4.467000,0.626819,4.364500,0.229121,0.011681,4.356968,1.962388,-2.294605,1.950479
lat_mem_rd_load,stride64_sz4.00000MB,ns,2.776000,0.054035,2.774000,0.018025,2.775000,0.018018,2.777000,0.018005,-0.072046,-0.036023,0.036023,0.072072,0.108147
lat_mem_rd_load,stride64_sz48.00000MB,ns,4.232500,0.507974,4.240500,0.424478,4.397000,0.659541,4.321000,0.404999,0.189014,3.886592,2.090963,-1.728451,1.898361
lat_mem_rd_load,stride64_sz6.00000MB,ns,3.998000,0.275138,4.003500,0.262271,4.020500,0.211416,4.020500,0.348215,0.137569,0.562781,0.562781,0,0.424628
lat_mem_rd_load,stride64_sz64.00000MB,ns,4.217000,0.237135,4.230000,0.378251,4.328000,0.300370,4.274000,0.152082,0.308276,2.632203,1.351672,-1.247689,1.040189
lat_mem_rd_load,stride64_sz8.00000MB,ns,4.152000,1.216281,4.187500,0.680597,4.304500,1.068649,4.281500,0.817471,0.855010,3.672929,3.118979,-0.534325,2.244776
lat_mem_rd_rand,stride16_sz0.00049MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_rand,stride16_sz0.00098MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_rand,stride16_sz0.00195MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_rand,stride16_sz0.00293MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_rand,stride16_sz0.00391MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_rand,stride16_sz0.00586MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_rand,stride16_sz0.00781MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_rand,stride16_sz0.01172MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_rand,stride16_sz0.01562MB,ns,2.223000,0,2.223000,0,2.223000,0,2.223000,0,0,0,0,0,0
lat_mem_rd_rand,stride16_sz0.02344MB,ns,2.223500,0.022487,2.224000,0,2.223000,0,2.224000,0,0.022487,-0.022487,0.022487,0.044984,0
lat_mem_rd_rand,stride16_sz0.03125MB,ns,2.224000,0.044964,2.224000,0,2.224000,0,2.224000,0,0,0,0,0,0
lat_mem_rd_rand,stride16_sz0.04688MB,ns,3.063500,27.403297,4.155500,4.644447,4.137500,9.256798,3.970000,11.171285,35.645504,35.057940,29.590338,-4.048338,-4.463963
lat_mem_rd_rand,stride16_sz0.06250MB,ns,3.832500,8.975864,4.587500,11.749319,4.109000,13.896325,4.663500,14.817197,19.699935,7.214612,21.682975,13.494768,1.656676
lat_mem_rd_rand,stride16_sz0.09375MB,ns,6.025000,1.626556,6.250500,6.079514,6.250000,5.696000,5.963000,1.232601,3.742739,3.734440,-1.029046,-4.592000,-4.599632
lat_mem_rd_rand,stride16_sz0.12500MB,ns,6.726500,0.512897,6.622000,3.020236,6.691500,0.769633,6.744000,0.504152,-1.553557,-0.520330,0.260165,0.784577,1.842344
lat_mem_rd_rand,stride16_sz0.18750MB,ns,6.739500,0.511907,6.786000,0.338933,6.797000,0.514933,6.774500,0.442837,0.689962,0.853179,0.519326,-0.331028,-0.169467
lat_mem_rd_rand,stride16_sz0.25000MB,ns,7.937500,0.226772,7.964500,0.395505,7.937000,0.119693,7.923500,0.631034,0.340157,-0.006299,-0.176378,-0.170089,-0.514784
lat_mem_rd_rand,stride16_sz0.37500MB,ns,8.260500,3.044610,8.329500,3.055405,8.255000,0.793459,8.624500,1.831990,0.835301,-0.066582,4.406513,4.476075,3.541629
lat_mem_rd_rand,stride16_sz0.50000MB,ns,10.696500,3.543215,10.612000,5.894271,10.249500,3.419679,11.246000,4.228170,-0.789978,-4.178937,5.137194,9.722425,5.974369
lat_mem_rd_rand,stride16_sz0.75000MB,ns,16.735000,1.189125,16.676000,0.983449,16.922000,1.592601,16.614000,0.162514,-0.352555,1.117419,-0.723036,-1.820116,-0.371792
lat_mem_rd_rand,stride16_sz1.00000MB,ns,19.409000,0.522953,19.480000,0.225873,19.479000,0.336260,19.429500,0.622764,0.365810,0.360657,0.105621,-0.254120,-0.259240
lat_mem_rd_rand,stride16_sz1.50000MB,ns,20.185500,0.198162,20.176000,0.319687,20.125000,0.221118,20.241000,0.108690,-0.047063,-0.299720,0.274950,0.576398,0.322165
lat_mem_rd_rand,stride16_sz12.00000MB,ns,154.651000,0.085353,154.810000,0.153737,154.647500,0.108634,161.677500,0.205347,0.102812,-0.002263,4.543456,4.545822,4.436083
lat_mem_rd_rand,stride16_sz16.00000MB,ns,168.543000,0.164646,168.556500,0.075346,169.707500,0.108716,176.282000,0.102393,0.008010,0.690922,4.591707,3.874019,4.583330
lat_mem_rd_rand,stride16_sz2.00000MB,ns,20.677000,0.444939,20.752500,0.621612,20.732500,0.704208,20.883000,0.988843,0.365140,0.268414,0.996276,0.725913,0.628840
lat_mem_rd_rand,stride16_sz24.00000MB,ns,177.229000,0.264911,177.470000,0.125373,180.272000,0.152270,185.588500,0.198827,0.135982,1.716988,4.716779,2.949155,4.574576
lat_mem_rd_rand,stride16_sz3.00000MB,ns,36.601500,0.146169,36.633000,0.606011,36.562000,0.254362,37.310500,1.034561,0.086062,-0.107919,1.937079,2.047207,1.849425
lat_mem_rd_rand,stride16_sz32.00000MB,ns,180.612500,0.492768,180.776500,0.240075,182.721000,0.257223,188.659500,0.094085,0.090802,1.167416,4.455395,3.250037,4.360633
lat_mem_rd_rand,stride16_sz4.00000MB,ns,47.587500,0.287891,47.687500,0.141547,47.455000,0.430935,49.314000,0.448149,0.210139,-0.278434,3.628054,3.917395,3.410747
lat_mem_rd_rand,stride16_sz48.00000MB,ns,182.662500,0.864983,182.443500,1.096778,183.849500,0.165353,189.558500,0.265090,-0.119893,0.649832,3.775269,3.105257,3.899837
lat_mem_rd_rand,stride16_sz6.00000MB,ns,67.137000,0.241298,67.349500,0.668156,67.373500,0.582573,72.588500,1.181317,0.316517,0.352265,8.119964,7.740432,7.778825
lat_mem_rd_rand,stride16_sz64.00000MB,ns,185.232500,0.583861,185.045000,0.548245,185.428000,0.320610,191.729500,0.295990,-0.101224,0.105543,3.507484,3.398354,3.612365
lat_mem_rd_rand,stride16_sz8.00000MB,ns,112.544500,0.319873,112.600500,0.070604,112.325000,0.083241,119.595000,0.323592,0.049758,-0.195034,6.264633,6.472290,6.211784
lat_mmap,sz0.524288MB,us,7.775952,0.195031,7.772811,0.282221,7.762673,0.293011,9.223700,0.214393,-0.040400,-0.170777,18.618266,18.821184,18.666207
lat_mmap,sz1.048576MB,us,11.747198,0.429579,11.784384,0.276807,11.760348,0.314391,14.812129,0.100786,0.316561,0.111950,26.090746,25.949745,25.692852
lat_mmap,sz16.777216MB,us,123.376735,0.091767,123.697287,0.072401,123.650599,0.065628,175.340089,0.043675,0.259815,0.221973,42.117627,41.802862,41.749341
lat_mmap,sz2.097152MB,us,21.182105,0.200771,21.021725,0.250488,21.067537,0.343756,27.593075,0.192664,-0.757153,-0.540874,30.265969,30.974375,31.259807
lat_mmap,sz33.554432MB,us,244,0,244,0,243,0,348,0.143678,0,-0.409836,42.622951,43.209877,42.622951
lat_mmap,sz4.194304MB,us,36.221798,0.747883,36.448461,0.300608,36.088143,0.454557,49.104867,0.310790,0.625761,-0.368992,35.567171,36.069255,34.724120
lat_mmap,sz67.108864MB,us,498.152847,0.103034,498.544464,0.070971,498.398414,0.054979,709.235732,0.064035,0.078614,0.049296,42.373116,42.302967,42.261279
lat_mmap,sz8.388608MB,us,65.811513,0.069280,65.723176,0.153873,66.117149,0.247182,92.243032,0.309140,-0.134227,0.464411,40.162455,39.514534,40.350844
lat_ops,double_add,ns,1.110000,0,1.110000,0,1.110000,0,1.110000,0,0,0,0,0,0
lat_ops,double_bogomflops,ns,2.800000,0,2.800000,0,2.800000,0,2.800000,0,0,0,0,0,0
lat_ops,double_div,ns,6.670000,0,6.670000,0,6.670000,0,6.670000,0,0,0,0,0,0
lat_ops,double_mul,ns,1.670000,0,1.670000,0,1.670000,0,1.670000,0,0,0,0,0,0
lat_ops,float_add,ns,1.110000,0,1.110000,0,1.110000,0,1.110000,0,0,0,0,0,0
lat_ops,float_bogomflops,ns,1.440000,0,1.440000,0,1.440000,0,1.440000,0,0,0,0,0,0
lat_ops,float_div,ns,4.450000,0,4.450000,0,4.450000,0,4.450000,0,0,0,0,0,0
lat_ops,float_mul,ns,1.670000,0,1.670000,0,1.670000,0,1.670000,0,0,0,0,0,0
lat_ops,int64_bit,ns,0.390000,0,0.390000,0,0.390000,0,0.390000,0,0,0,0,0,0
lat_ops,int64_div,ns,3.610000,0,3.610000,0,3.610000,0,3.610000,0,0,0,0,0,0
lat_ops,int64_mod,ns,5.720000,0,5.720000,0,5.720000,0,5.720000,0,0,0,0,0,0
lat_ops,int64_mul,ns,2.270000,0,2.270000,0,2.270000,0,2.270000,0,0,0,0,0,0
lat_ops,integer_add,ns,0.280000,0,0.280000,0,0.280000,0,0.280000,0,0,0,0,0,0
lat_ops,integer_bit,ns,0.390000,0,0.390000,0,0.390000,0,0.390000,0,0,0,0,0,0
lat_ops,integer_div,ns,4.450000,0,4.450000,0,4.450000,0,4.450000,0,0,0,0,0,0
lat_ops,integer_mod,ns,4.610000,0,4.610000,0,4.610000,0,4.610000,0,0,0,0,0,0
lat_ops,integer_mul,ns,1.130000,0,1.130000,0,1.130000,0,1.130000,0,0,0,0,0,0
lat_ops,uint64_add,ns,0.280000,0,0.280000,0,0.280000,0,0.280000,0,0,0,0,0,0
lat_pagefault,minor,us,0.254450,0.294753,0.254700,0.215940,0.257750,0.213385,0.259850,0.288628,0.098251,1.296915,2.122224,0.814743,2.021987
lat_pipe,rt,us,5.586450,1.438302,5.594850,1.987542,5.615100,1.323218,5.543500,0.762154,0.150364,0.512848,-0.768825,-1.275133,-0.917808
lat_proc,exec,us,377.306900,0.517139,375.743100,0.183995,376.998150,0.252030,385.839300,0.217526,-0.414464,-0.081830,2.261395,2.345144,2.686995
lat_proc,fork,us,136.190300,0.192158,136.481050,0.357559,136.546950,0.425897,139.067900,0.133496,0.213488,0.261876,2.112926,1.846215,1.895391
lat_proc,shell,us,796.714300,0.228614,792.785700,0.241761,791.285700,0.306918,807.607150,0.305136,-0.493100,-0.681373,1.367222,2.062649,1.869541
lat_select,file_n10,us,0.296250,0.084388,0.296200,0.067522,0.296600,0.134862,0.296600,0.151719,-0.016878,0.118143,0.118143,0,0.135044
lat_select,file_n100,us,1.374500,0.080029,1.375300,0.032720,1.374500,0.054565,1.373200,0.025488,0.058203,0,-0.094580,-0.094580,-0.152694
lat_select,file_n250,us,3.117300,0.036891,3.117600,0.040095,3.117600,0.052925,3.117400,0.035286,0.009624,0.009624,0.003208,-0.006415,-0.006415
lat_select,file_n500,us,6.128500,0.023660,6.151000,0.238986,6.137300,0.189823,6.139100,0.204427,0.367137,0.143591,0.172962,0.029329,-0.193464
lat_select,tcp_n10,us,0.340800,0.146714,0.341000,0.205279,0.340700,0.161432,0.341300,0.278347,0.058685,-0.029343,0.146714,0.176108,0.087977
lat_select,tcp_n100,us,3.309950,0.033233,3.310550,0.084578,3.310450,0.087601,3.309750,0.054385,0.018127,0.015106,-0.006042,-0.021145,-0.024165
lat_select,tcp_n250,us,8.232200,0.091106,8.229650,0.077160,8.237650,0.084976,8.237650,0.033990,-0.030976,0.066203,0.066203,0,0.097209
lat_select,tcp_n500,us,16.588600,0.031950,16.599850,0.083434,16.587350,0.027732,16.592700,0.034654,0.067818,-0.007535,0.024716,0.032253,-0.043073
lat_sig,catch,us,0.908600,0.137574,0.908100,0.126638,0.909100,0.082499,0.908350,0.077063,-0.055030,0.055030,-0.027515,-0.082499,0.027530
lat_sig,install,us,0.144750,0.172712,0.144600,0.069156,0.145100,0.344590,0.145000,0.275862,-0.103627,0.241796,0.172712,-0.068918,0.276625
lat_sig,prot,us,0.159050,0.817353,0.159950,0.906533,0.160200,1.810237,0.159400,1.003764,0.565860,0.723043,0.220057,-0.499376,-0.343857
lat_syscall,fstat,us,0.229000,0.305677,0.227450,0.659486,0.228450,0.153206,0.229200,0.545375,-0.676856,-0.240175,0.087336,0.328299,0.769400
lat_syscall,null,us,0.102800,0,0.102900,0.048591,0.102800,0,0.102850,0.048614,0.097276,0,0.048638,0.048638,-0.048591
lat_syscall,open,us,1.495150,0.107013,1.489800,0.134246,1.491250,0.127410,1.497150,0.033397,-0.357824,-0.260843,0.133766,0.395641,0.493355
lat_syscall,read,us,0.163950,0.091491,0.162900,0.030694,0.164000,0.152439,0.163550,0.275145,-0.640439,0.030497,-0.243977,-0.274390,0.399018
lat_syscall,stat,us,0.955350,0.387293,0.953600,0.188758,0.952450,0.141740,0.957700,0.245380,-0.183179,-0.303554,0.245983,0.551210,0.429950
lat_syscall,write,us,0.139950,0.321543,0.139550,0.035829,0.139600,0.071633,0.139600,0.071633,-0.285816,-0.250089,-0.250089,0,0.035829
lat_tcp,lhost,us,22.483050,0.262865,22.695100,1.007266,22.643250,0.788535,22.655450,0.291983,0.943155,0.712537,0.766800,0.053879,-0.174707
lat_udp,lhost,us,15.844250,0.235101,16.086500,0.557610,15.980550,0.955224,15.913800,0.196056,1.528946,0.860249,0.438961,-0.417695,-1.073571
lat_unix,rt,us,10.387900,3.063661,9.974050,2.978730,9.860800,2.056628,9.964950,1.047672,-3.983962,-5.074173,-4.071564,1.056202,-0.091237
lmdd,file_write_bw,KB/s,1064976,1.339514,1058228,1.022747,1060146.500000,0.866720,1062505,0.729220,-0.633629,-0.453484,-0.232024,0.222469,0.404166
par_mem,sz0.001024MB,parallel,8,0,8,0,8,0,8,0,0,0,0,0,0
par_mem,sz0.002048MB,parallel,8,0,8,0,8,0,8,0,0,0,0,0,0
par_mem,sz0.004096MB,parallel,8,0,8,0,8,0,8,0,0,0,0,0,0
par_mem,sz0.008192MB,parallel,8,0,8,0,8,0,8,0,0,0,0,0,0
par_mem,sz0.016384MB,parallel,8,0,8,0,8,0,8,0,0,0,0,0,0
par_mem,sz0.032768MB,parallel,8,0,8,0,8,0,8,0,0,0,0,0,0
par_mem,sz0.065536MB,parallel,8,0,8,0,8,0,8,0,0,0,0,0,0
par_mem,sz0.131072MB,parallel,5.840000,0.513699,5.850000,0.769231,5.835000,0.428449,5.890000,0.509338,0.171233,-0.085616,0.856164,0.942588,0.683761
par_mem,sz0.262144MB,parallel,5.935000,0.673968,5.835000,1.799486,5.940000,1.515152,5.855000,1.707942,-1.684920,0.084246,-1.347936,-1.430976,0.342759
par_mem,sz0.524288MB,parallel,4.810000,0.727651,4.800000,1.145833,4.870000,1.848049,4.865000,1.336074,-0.207900,1.247401,1.143451,-0.102669,1.354167
par_mem,sz1.048576MB,parallel,4.630000,1.835853,4.605000,0.651466,4.665000,1.071811,4.570000,2.297593,-0.539957,0.755940,-1.295896,-2.036442,-0.760043
