pair,mode,project,scenario,rep,metric,value,unit,higher_better
3,nvhe,redis,r4-bgsave,5,latency_avg,0.715,ms,False
3,nvhe,redis,r4-bgsave,5,latency_p50,0.727,ms,False
3,nvhe,redis,r4-bgsave,5,latency_p95,0.879,ms,False
3,nvhe,redis,r4-bgsave,5,latency_p99,1.463,ms,False
3,nvhe,redis,r1-steady,1,throughput,94003.87,ops/s,True
3,nvhe,redis,r1-steady,1,latency_avg,0.684,ms,False
3,nvhe,redis,r1-steady,1,latency_p50,0.711,ms,False
3,nvhe,redis,r1-steady,1,latency_p95,0.775,ms,False
3,nvhe,redis,r1-steady,1,latency_p99,1.415,ms,False
3,nvhe,redis,r1-steady,2,throughput,93998.09,ops/s,True
3,nvhe,redis,r1-steady,2,latency_avg,0.681,ms,False
3,nvhe,redis,r1-steady,2,latency_p50,0.703,ms,False
3,nvhe,redis,r1-steady,2,latency_p95,0.783,ms,False
3,nvhe,redis,r1-steady,2,latency_p99,1.415,ms,False
3,nvhe,redis,r1-steady,3,throughput,94004.3,ops/s,True
3,nvhe,redis,r1-steady,3,latency_avg,0.681,ms,False
3,nvhe,redis,r1-steady,3,latency_p50,0.703,ms,False
3,nvhe,redis,r1-steady,3,latency_p95,0.775,ms,False
3,nvhe,redis,r1-steady,3,latency_p99,1.407,ms,False
3,nvhe,redis,r1-steady,4,throughput,94001.25,ops/s,True
3,nvhe,redis,r1-steady,4,latency_avg,0.686,ms,False
3,nvhe,redis,r1-steady,4,latency_p50,0.711,ms,False
3,nvhe,redis,r1-steady,4,latency_p95,0.775,ms,False
3,nvhe,redis,r1-steady,4,latency_p99,1.423,ms,False
3,nvhe,redis,r1-steady,5,throughput,94001.5,ops/s,True
3,nvhe,redis,r1-steady,5,latency_avg,0.685,ms,False
3,nvhe,redis,r1-steady,5,latency_p50,0.711,ms,False
3,nvhe,redis,r1-steady,5,latency_p95,0.783,ms,False
3,nvhe,redis,r1-steady,5,latency_p99,1.423,ms,False
3,nvhe,redis,r2-pipeline,1,throughput,632104.02,ops/s,True
3,nvhe,redis,r2-pipeline,1,latency_avg,2.529,ms,False
3,nvhe,redis,r2-pipeline,1,latency_p50,2.079,ms,False
3,nvhe,redis,r2-pipeline,1,latency_p95,3.583,ms,False
3,nvhe,redis,r2-pipeline,1,latency_p99,3.775,ms,False
3,nvhe,redis,r2-pipeline,2,throughput,634760.51,ops/s,True
3,nvhe,redis,r2-pipeline,2,latency_avg,2.519,ms,False
3,nvhe,redis,r2-pipeline,2,latency_p50,2.063,ms,False
3,nvhe,redis,r2-pipeline,2,latency_p95,3.567,ms,False
3,nvhe,redis,r2-pipeline,2,latency_p99,3.759,ms,False
3,nvhe,redis,r2-pipeline,3,throughput,637462.54,ops/s,True
3,nvhe,redis,r2-pipeline,3,latency_avg,2.508,ms,False
3,nvhe,redis,r2-pipeline,3,latency_p50,2.063,ms,False
3,nvhe,redis,r2-pipeline,3,latency_p95,3.535,ms,False
3,nvhe,redis,r2-pipeline,3,latency_p99,3.727,ms,False
3,nvhe,redis,r2-pipeline,4,throughput,635463.85,ops/s,True
3,nvhe,redis,r2-pipeline,4,latency_avg,2.516,ms,False
3,nvhe,redis,r2-pipeline,4,latency_p50,2.063,ms,False
3,nvhe,redis,r2-pipeline,4,latency_p95,3.567,ms,False
3,nvhe,redis,r2-pipeline,4,latency_p99,3.759,ms,False
3,nvhe,redis,r2-pipeline,5,throughput,631392.94,ops/s,True
3,nvhe,redis,r2-pipeline,5,latency_avg,2.532,ms,False
3,nvhe,redis,r2-pipeline,5,latency_p50,2.079,ms,False
3,nvhe,redis,r2-pipeline,5,latency_p95,3.583,ms,False
3,nvhe,redis,r2-pipeline,5,latency_p99,3.775,ms,False
3,nvhe,redis,r3-ttl-eviction,1,throughput,93945.43,ops/s,True
3,nvhe,redis,r3-ttl-eviction,1,latency_avg,0.818,ms,False
3,nvhe,redis,r3-ttl-eviction,1,latency_p50,0.831,ms,False
3,nvhe,redis,r3-ttl-eviction,1,latency_p95,0.967,ms,False
3,nvhe,redis,r3-ttl-eviction,1,latency_p99,1.687,ms,False
3,nvhe,redis,r3-ttl-eviction,2,throughput,93937.07,ops/s,True
3,nvhe,redis,r3-ttl-eviction,2,latency_avg,0.822,ms,False
3,nvhe,redis,r3-ttl-eviction,2,latency_p50,0.839,ms,False
3,nvhe,redis,r3-ttl-eviction,2,latency_p95,0.975,ms,False
3,nvhe,redis,r3-ttl-eviction,2,latency_p99,1.695,ms,False
3,nvhe,redis,r3-ttl-eviction,3,throughput,93935.22,ops/s,True
3,nvhe,redis,r3-ttl-eviction,3,latency_avg,0.824,ms,False
3,nvhe,redis,r3-ttl-eviction,3,latency_p50,0.839,ms,False
3,nvhe,redis,r3-ttl-eviction,3,latency_p95,0.975,ms,False
3,nvhe,redis,r3-ttl-eviction,3,latency_p99,1.695,ms,False
3,nvhe,redis,r3-ttl-eviction,4,throughput,93932.85,ops/s,True
3,nvhe,redis,r3-ttl-eviction,4,latency_avg,0.82,ms,False
3,nvhe,redis,r3-ttl-eviction,4,latency_p50,0.831,ms,False
3,nvhe,redis,r3-ttl-eviction,4,latency_p95,0.975,ms,False
3,nvhe,redis,r3-ttl-eviction,4,latency_p99,1.687,ms,False
3,nvhe,redis,r3-ttl-eviction,5,throughput,93931.61,ops/s,True
3,nvhe,redis,r3-ttl-eviction,5,latency_avg,0.824,ms,False
3,nvhe,redis,r3-ttl-eviction,5,latency_p50,0.839,ms,False
3,nvhe,redis,r3-ttl-eviction,5,latency_p95,0.983,ms,False
3,nvhe,redis,r3-ttl-eviction,5,latency_p99,1.695,ms,False
3,nvhe,rabbitmq,q2-reliable,1,published,52510.0,msg/s,True
3,nvhe,rabbitmq,q2-reliable,1,received,51789.0,msg/s,True
3,nvhe,rabbitmq,q2-reliable,1,consumer_p95,7379466.0,us,False
3,nvhe,rabbitmq,q2-reliable,1,consumer_p99,7447097.0,us,False
3,nvhe,rabbitmq,q2-reliable,1,confirm_p95,155016.0,us,False
3,nvhe,rabbitmq,q2-reliable,1,confirm_p99,196475.0,us,False
3,nvhe,rabbitmq,q2-reliable,2,published,51668.0,msg/s,True
3,nvhe,rabbitmq,q2-reliable,2,received,49917.0,msg/s,True
3,nvhe,rabbitmq,q2-reliable,2,consumer_p95,13495847.0,us,False
3,nvhe,rabbitmq,q2-reliable,2,consumer_p99,13577006.0,us,False
3,nvhe,rabbitmq,q2-reliable,2,confirm_p95,158917.0,us,False
3,nvhe,rabbitmq,q2-reliable,2,confirm_p99,201670.0,us,False
3,nvhe,rabbitmq,q2-reliable,3,published,52348.0,msg/s,True
3,nvhe,rabbitmq,q2-reliable,3,received,52022.0,msg/s,True
3,nvhe,rabbitmq,q2-reliable,3,consumer_p95,5391855.0,us,False
3,nvhe,rabbitmq,q2-reliable,3,consumer_p99,5451448.0,us,False
3,nvhe,rabbitmq,q2-reliable,3,confirm_p95,154754.0,us,False
3,nvhe,rabbitmq,q2-reliable,3,confirm_p99,197354.0,us,False
3,nvhe,rabbitmq,q2-reliable,4,published,51985.0,msg/s,True
3,nvhe,rabbitmq,q2-reliable,4,received,50085.0,msg/s,True
3,nvhe,rabbitmq,q2-reliable,4,consumer_p95,10530282.0,us,False
3,nvhe,rabbitmq,q2-reliable,4,consumer_p99,10616956.0,us,False
3,nvhe,rabbitmq,q2-reliable,4,confirm_p95,156990.0,us,False
3,nvhe,rabbitmq,q2-reliable,4,confirm_p99,200056.0,us,False
3,nvhe,rabbitmq,q2-reliable,5,published,51889.0,msg/s,True
3,nvhe,rabbitmq,q2-reliable,5,received,49878.0,msg/s,True
3,nvhe,rabbitmq,q2-reliable,5,consumer_p95,13076240.0,us,False
3,nvhe,rabbitmq,q2-reliable,5,consumer_p99,13164484.0,us,False
3,nvhe,rabbitmq,q2-reliable,5,confirm_p95,157130.0,us,False
3,nvhe,rabbitmq,q2-reliable,5,confirm_p99,199561.0,us,False
3,nvhe,rabbitmq,q3-rate50,1,published,24015.0,msg/s,True
3,nvhe,rabbitmq,q3-rate50,1,received,24017.0,msg/s,True
3,nvhe,rabbitmq,q3-rate50,1,consumer_p95,691.0,us,False
3,nvhe,rabbitmq,q3-rate50,1,consumer_p99,851.0,us,False
3,nvhe,rabbitmq,q3-rate50,1,confirm_p95,865.0,us,False
3,nvhe,rabbitmq,q3-rate50,1,confirm_p99,1026.0,us,False
3,nvhe,rabbitmq,q3-rate50,2,published,24015.0,msg/s,True
3,nvhe,rabbitmq,q3-rate50,2,received,24010.0,msg/s,True
3,nvhe,rabbitmq,q3-rate50,2,consumer_p95,811.0,us,False
3,nvhe,rabbitmq,q3-rate50,2,consumer_p99,916.0,us,False
3,nvhe,rabbitmq,q3-rate50,2,confirm_p95,948.0,us,False
3,nvhe,rabbitmq,q3-rate50,2,confirm_p99,1065.0,us,False
3,nvhe,rabbitmq,q3-rate50,3,published,24014.0,msg/s,True
3,nvhe,rabbitmq,q3-rate50,3,received,24009.0,msg/s,True
3,nvhe,rabbitmq,q3-rate50,3,consumer_p95,830.0,us,False
3,nvhe,rabbitmq,q3-rate50,3,consumer_p99,938.0,us,False
3,nvhe,rabbitmq,q3-rate50,3,confirm_p95,971.0,us,False
3,nvhe,rabbitmq,q3-rate50,3,confirm_p99,1110.0,us,False
3,nvhe,rabbitmq,q3-rate50,4,published,24013.0,msg/s,True
3,nvhe,rabbitmq,q3-rate50,4,received,24009.0,msg/s,True
3,nvhe,rabbitmq,q3-rate50,4,consumer_p95,732.0,us,False
3,nvhe,rabbitmq,q3-rate50,4,consumer_p99,865.0,us,False
3,nvhe,rabbitmq,q3-rate50,4,confirm_p95,892.0,us,False
3,nvhe,rabbitmq,q3-rate50,4,confirm_p99,1023.0,us,False
3,nvhe,rabbitmq,q3-rate50,5,published,24014.0,msg/s,True
3,nvhe,rabbitmq,q3-rate50,5,received,24010.0,msg/s,True
3,nvhe,rabbitmq,q3-rate50,5,consumer_p95,799.0,us,False
3,nvhe,rabbitmq,q3-rate50,5,consumer_p99,903.0,us,False
3,nvhe,rabbitmq,q3-rate50,5,confirm_p95,936.0,us,False
3,nvhe,rabbitmq,q3-rate50,5,confirm_p99,1051.0,us,False
3,nvhe,rabbitmq,q3-rate70,1,published,33611.0,msg/s,True
3,nvhe,rabbitmq,q3-rate70,1,received,33611.0,msg/s,True
3,nvhe,rabbitmq,q3-rate70,1,consumer_p95,959.0,us,False
3,nvhe,rabbitmq,q3-rate70,1,consumer_p99,1324.0,us,False
3,nvhe,rabbitmq,q3-rate70,1,confirm_p95,1263.0,us,False
3,nvhe,rabbitmq,q3-rate70,1,confirm_p99,1957.0,us,False
3,nvhe,rabbitmq,q3-rate70,2,published,33612.0,msg/s,True
3,nvhe,rabbitmq,q3-rate70,2,received,33617.0,msg/s,True
3,nvhe,rabbitmq,q3-rate70,2,consumer_p95,999.0,us,False
3,nvhe,rabbitmq,q3-rate70,2,consumer_p99,1319.0,us,False
3,nvhe,rabbitmq,q3-rate70,2,confirm_p95,1317.0,us,False
3,nvhe,rabbitmq,q3-rate70,2,confirm_p99,1940.0,us,False
3,nvhe,rabbitmq,q3-rate70,3,published,33612.0,msg/s,True
3,nvhe,rabbitmq,q3-rate70,3,received,33611.0,msg/s,True
3,nvhe,rabbitmq,q3-rate70,3,consumer_p95,1022.0,us,False
3,nvhe,rabbitmq,q3-rate70,3,consumer_p99,1488.0,us,False
3,nvhe,rabbitmq,q3-rate70,3,confirm_p95,1426.0,us,False
3,nvhe,rabbitmq,q3-rate70,3,confirm_p99,2065.0,us,False
3,nvhe,rabbitmq,q3-rate70,4,published,33611.0,msg/s,True
3,nvhe,rabbitmq,q3-rate70,4,received,33608.0,msg/s,True
3,nvhe,rabbitmq,q3-rate70,4,consumer_p95,998.0,us,False
3,nvhe,rabbitmq,q3-rate70,4,consumer_p99,1348.0,us,False
3,nvhe,rabbitmq,q3-rate70,4,confirm_p95,1338.0,us,False
3,nvhe,rabbitmq,q3-rate70,4,confirm_p99,1947.0,us,False
3,nvhe,rabbitmq,q3-rate70,5,published,33610.0,msg/s,True
3,nvhe,rabbitmq,q3-rate70,5,received,33608.0,msg/s,True
3,nvhe,rabbitmq,q3-rate70,5,consumer_p95,989.0,us,False
3,nvhe,rabbitmq,q3-rate70,5,consumer_p99,1307.0,us,False
3,nvhe,rabbitmq,q3-rate70,5,confirm_p95,1320.0,us,False
3,nvhe,rabbitmq,q3-rate70,5,confirm_p99,1961.0,us,False
3,nvhe,rabbitmq,q3-rate85,1,published,40832.0,msg/s,True
3,nvhe,rabbitmq,q3-rate85,1,received,40834.0,msg/s,True
3,nvhe,rabbitmq,q3-rate85,1,consumer_p95,1689.0,us,False
3,nvhe,rabbitmq,q3-rate85,1,consumer_p99,2319.0,us,False
3,nvhe,rabbitmq,q3-rate85,1,confirm_p95,2292.0,us,False
3,nvhe,rabbitmq,q3-rate85,1,confirm_p99,3086.0,us,False
3,nvhe,rabbitmq,q3-rate85,2,published,40831.0,msg/s,True
3,nvhe,rabbitmq,q3-rate85,2,received,40833.0,msg/s,True
3,nvhe,rabbitmq,q3-rate85,2,consumer_p95,1692.0,us,False
3,nvhe,rabbitmq,q3-rate85,2,consumer_p99,2314.0,us,False
3,nvhe,rabbitmq,q3-rate85,2,confirm_p95,2280.0,us,False
3,nvhe,rabbitmq,q3-rate85,2,confirm_p99,3141.0,us,False
3,nvhe,rabbitmq,q3-rate85,3,published,40836.0,msg/s,True
3,nvhe,rabbitmq,q3-rate85,3,received,40837.0,msg/s,True
3,nvhe,rabbitmq,q3-rate85,3,consumer_p95,1549.0,us,False
3,nvhe,rabbitmq,q3-rate85,3,consumer_p99,2158.0,us,False
3,nvhe,rabbitmq,q3-rate85,3,confirm_p95,2141.0,us,False
3,nvhe,rabbitmq,q3-rate85,3,confirm_p99,2929.0,us,False
3,nvhe,rabbitmq,q3-rate85,4,published,40842.0,msg/s,True
3,nvhe,rabbitmq,q3-rate85,4,received,40839.0,msg/s,True
3,nvhe,rabbitmq,q3-rate85,4,consumer_p95,1818.0,us,False
3,nvhe,rabbitmq,q3-rate85,4,consumer_p99,2465.0,us,False
3,nvhe,rabbitmq,q3-rate85,4,confirm_p95,2420.0,us,False
3,nvhe,rabbitmq,q3-rate85,4,confirm_p99,3263.0,us,False
3,nvhe,rabbitmq,q3-rate85,5,published,40837.0,msg/s,True
3,nvhe,rabbitmq,q3-rate85,5,received,40836.0,msg/s,True
3,nvhe,rabbitmq,q3-rate85,5,consumer_p95,1858.0,us,False
3,nvhe,rabbitmq,q3-rate85,5,consumer_p99,2534.0,us,False
3,nvhe,rabbitmq,q3-rate85,5,confirm_p95,2496.0,us,False
3,nvhe,rabbitmq,q3-rate85,5,confirm_p99,3363.0,us,False
3,nvhe,rabbitmq,q4-join-late,1,published,10009.0,msg/s,True
3,nvhe,rabbitmq,q4-join-late,1,received,10007.0,msg/s,True
3,nvhe,rabbitmq,q4-join-late,1,consumer_p95,579.0,us,False
3,nvhe,rabbitmq,q4-join-late,1,consumer_p99,654.0,us,False
3,nvhe,rabbitmq,q4-join-late,1,confirm_p95,749.0,us,False
3,nvhe,rabbitmq,q4-join-late,1,confirm_p99,865.0,us,False
3,nvhe,rabbitmq,q4-join-late,2,published,10008.0,msg/s,True
3,nvhe,rabbitmq,q4-join-late,2,received,10007.0,msg/s,True
3,nvhe,rabbitmq,q4-join-late,2,consumer_p95,595.0,us,False
3,nvhe,rabbitmq,q4-join-late,2,consumer_p99,662.0,us,False
3,nvhe,rabbitmq,q4-join-late,2,confirm_p95,768.0,us,False
3,nvhe,rabbitmq,q4-join-late,2,confirm_p99,878.0,us,False
3,nvhe,rabbitmq,q4-join-late,3,published,10008.0,msg/s,True
3,nvhe,rabbitmq,q4-join-late,3,received,10007.0,msg/s,True
3,nvhe,rabbitmq,q4-join-late,3,consumer_p95,391.0,us,False
3,nvhe,rabbitmq,q4-join-late,3,consumer_p99,677.0,us,False
3,nvhe,rabbitmq,q4-join-late,3,confirm_p95,703.0,us,False
3,nvhe,rabbitmq,q4-join-late,3,confirm_p99,862.0,us,False
3,nvhe,rabbitmq,q4-join-late,4,published,10008.0,msg/s,True
3,nvhe,rabbitmq,q4-join-late,4,received,10006.0,msg/s,True
3,nvhe,rabbitmq,q4-join-late,4,consumer_p95,534.0,us,False
3,nvhe,rabbitmq,q4-join-late,4,consumer_p99,660.0,us,False
3,nvhe,rabbitmq,q4-join-late,4,confirm_p95,724.0,us,False
3,nvhe,rabbitmq,q4-join-late,4,confirm_p99,850.0,us,False
3,nvhe,rabbitmq,q4-join-late,5,published,10009.0,msg/s,True
3,nvhe,rabbitmq,q4-join-late,5,received,10006.0,msg/s,True
3,nvhe,rabbitmq,q4-join-late,5,consumer_p95,584.0,us,False
3,nvhe,rabbitmq,q4-join-late,5,consumer_p99,661.0,us,False
3,nvhe,rabbitmq,q4-join-late,5,confirm_p95,755.0,us,False
3,nvhe,rabbitmq,q4-join-late,5,confirm_p99,868.0,us,False
3,nvhe,rabbitmq,q5-backlog,1,fill_time,17.24,s,False
3,nvhe,rabbitmq,q5-backlog,1,drain_time,12.73,s,False
3,nvhe,rabbitmq,q5-backlog,2,fill_time,17.34,s,False
3,nvhe,rabbitmq,q5-backlog,2,drain_time,12.75,s,False
3,nvhe,rabbitmq,q5-backlog,3,fill_time,17.3,s,False
3,nvhe,rabbitmq,q5-backlog,3,drain_time,12.72,s,False
3,nvhe,rabbitmq,q5-backlog,4,fill_time,17.28,s,False
3,nvhe,rabbitmq,q5-backlog,4,drain_time,13.75,s,False
3,nvhe,rabbitmq,q5-backlog,5,fill_time,17.6,s,False
3,nvhe,rabbitmq,q5-backlog,5,drain_time,12.71,s,False
3,nvhe,rabbitmq,q1-one-fast,1,published,74425.0,msg/s,True
3,nvhe,rabbitmq,q1-one-fast,1,received,74454.0,msg/s,True
3,nvhe,rabbitmq,q1-one-fast,1,consumer_p95,14078.0,us,False
3,nvhe,rabbitmq,q1-one-fast,1,consumer_p99,16510.0,us,False
3,nvhe,rabbitmq,q1-one-fast,2,published,71034.0,msg/s,True
3,nvhe,rabbitmq,q1-one-fast,2,received,71007.0,msg/s,True
3,nvhe,rabbitmq,q1-one-fast,2,consumer_p95,14024.0,us,False
3,nvhe,rabbitmq,q1-one-fast,2,consumer_p99,16259.0,us,False
3,nvhe,rabbitmq,q1-one-fast,3,published,67259.0,msg/s,True
3,nvhe,rabbitmq,q1-one-fast,3,received,67256.0,msg/s,True
3,nvhe,rabbitmq,q1-one-fast,3,consumer_p95,15270.0,us,False
3,nvhe,rabbitmq,q1-one-fast,3,consumer_p99,17641.0,us,False
3,nvhe,rabbitmq,q1-one-fast,4,published,67049.0,msg/s,True
3,nvhe,rabbitmq,q1-one-fast,4,received,67013.0,msg/s,True
3,nvhe,rabbitmq,q1-one-fast,4,consumer_p95,15656.0,us,False
3,nvhe,rabbitmq,q1-one-fast,4,consumer_p99,17920.0,us,False
3,nvhe,rabbitmq,q1-one-fast,5,published,66795.0,msg/s,True
3,nvhe,rabbitmq,q1-one-fast,5,received,66809.0,msg/s,True
3,nvhe,rabbitmq,q1-one-fast,5,consumer_p95,14534.0,us,False
3,nvhe,rabbitmq,q1-one-fast,5,consumer_p99,16629.0,us,False
3,nvhe,geekbench,cpu,1,wall_time,391.0,s,False
3,nvhe,geekbench,cpu,2,wall_time,390.68,s,False
3,nvhe,geekbench,cpu,3,wall_time,390.44,s,False
3,nvhe,geekbench,cpu,4,wall_time,390.61,s,False
3,nvhe,geekbench,cpu,5,wall_time,389.81,s,False
3,protected,redis,r4-bgsave,1,throughput,93924.9,ops/s,True
3,protected,redis,r4-bgsave,1,latency_avg,0.732,ms,False
3,protected,redis,r4-bgsave,1,latency_p50,0.751,ms,False
3,protected,redis,r4-bgsave,1,latency_p95,0.903,ms,False
3,protected,redis,r4-bgsave,1,latency_p99,1.495,ms,False
3,protected,redis,r4-bgsave,2,throughput,93929.15,ops/s,True
3,protected,redis,r4-bgsave,2,latency_avg,0.73,ms,False
3,protected,redis,r4-bgsave,2,latency_p50,0.743,ms,False
3,protected,redis,r4-bgsave,2,latency_p95,0.903,ms,False
3,protected,redis,r4-bgsave,2,latency_p99,1.487,ms,False
3,protected,redis,r4-bgsave,3,throughput,93932.46,ops/s,True
3,protected,redis,r4-bgsave,3,latency_avg,0.727,ms,False
3,protected,redis,r4-bgsave,3,latency_p50,0.743,ms,False
3,protected,redis,r4-bgsave,3,latency_p95,0.895,ms,False
3,protected,redis,r4-bgsave,3,latency_p99,1.487,ms,False
3,protected,redis,r4-bgsave,4,throughput,93930.09,ops/s,True
3,protected,redis,r4-bgsave,4,latency_avg,0.727,ms,False
3,protected,redis,r4-bgsave,4,latency_p50,0.735,ms,False
3,protected,redis,r4-bgsave,4,latency_p95,0.903,ms,False
3,protected,redis,r4-bgsave,4,latency_p99,1.471,ms,False
3,protected,redis,r4-bgsave,5,throughput,93932.38,ops/s,True
3,protected,redis,r4-bgsave,5,latency_avg,0.73,ms,False
3,protected,redis,r4-bgsave,5,latency_p50,0.743,ms,False
3,protected,redis,r4-bgsave,5,latency_p95,0.903,ms,False
3,protected,redis,r4-bgsave,5,latency_p99,1.487,ms,False
3,protected,redis,r1-steady,1,throughput,94003.62,ops/s,True
3,protected,redis,r1-steady,1,latency_avg,0.69,ms,False
3,protected,redis,r1-steady,1,latency_p50,0.719,ms,False
3,protected,redis,r1-steady,1,latency_p95,0.783,ms,False
3,protected,redis,r1-steady,1,latency_p99,1.431,ms,False
3,protected,redis,r1-steady,2,throughput,94001.95,ops/s,True
3,protected,redis,r1-steady,2,latency_avg,0.696,ms,False
3,protected,redis,r1-steady,2,latency_p50,0.719,ms,False
3,protected,redis,r1-steady,2,latency_p95,0.791,ms,False
3,protected,redis,r1-steady,2,latency_p99,1.439,ms,False
3,protected,redis,r1-steady,3,throughput,94003.54,ops/s,True
3,protected,redis,r1-steady,3,latency_avg,0.694,ms,False
3,protected,redis,r1-steady,3,latency_p50,0.719,ms,False
3,protected,redis,r1-steady,3,latency_p95,0.783,ms,False
3,protected,redis,r1-steady,3,latency_p99,1.439,ms,False
3,protected,redis,r1-steady,4,throughput,94002.86,ops/s,True
3,protected,redis,r1-steady,4,latency_avg,0.696,ms,False
3,protected,redis,r1-steady,4,latency_p50,0.727,ms,False
3,protected,redis,r1-steady,4,latency_p95,0.791,ms,False
3,protected,redis,r1-steady,4,latency_p99,1.447,ms,False
3,protected,redis,r1-steady,5,throughput,94003.9,ops/s,True
3,protected,redis,r1-steady,5,latency_avg,0.696,ms,False
3,protected,redis,r1-steady,5,latency_p50,0.719,ms,False
3,protected,redis,r1-steady,5,latency_p95,0.791,ms,False
3,protected,redis,r1-steady,5,latency_p99,1.439,ms,False
3,protected,redis,r2-pipeline,1,throughput,624438.84,ops/s,True
3,protected,redis,r2-pipeline,1,latency_avg,2.56,ms,False
3,protected,redis,r2-pipeline,1,latency_p50,2.111,ms,False
3,protected,redis,r2-pipeline,1,latency_p95,3.599,ms,False
3,protected,redis,r2-pipeline,1,latency_p99,3.791,ms,False
3,protected,redis,r2-pipeline,2,throughput,616794.91,ops/s,True
3,protected,redis,r2-pipeline,2,latency_avg,2.592,ms,False
3,protected,redis,r2-pipeline,2,latency_p50,2.127,ms,False
3,protected,redis,r2-pipeline,2,latency_p95,3.679,ms,False
3,protected,redis,r2-pipeline,2,latency_p99,3.871,ms,False
3,protected,redis,r2-pipeline,3,throughput,617423.63,ops/s,True
3,protected,redis,r2-pipeline,3,latency_avg,2.589,ms,False
3,protected,redis,r2-pipeline,3,latency_p50,2.127,ms,False
3,protected,redis,r2-pipeline,3,latency_p95,3.647,ms,False
3,protected,redis,r2-pipeline,3,latency_p99,3.839,ms,False
3,protected,redis,r2-pipeline,4,throughput,622118.59,ops/s,True
3,protected,redis,r2-pipeline,4,latency_avg,2.57,ms,False
3,protected,redis,r2-pipeline,4,latency_p50,2.111,ms,False
3,protected,redis,r2-pipeline,4,latency_p95,3.631,ms,False
3,protected,redis,r2-pipeline,4,latency_p99,3.823,ms,False
3,protected,redis,r2-pipeline,5,throughput,624196.08,ops/s,True
3,protected,redis,r2-pipeline,5,latency_avg,2.561,ms,False
3,protected,redis,r2-pipeline,5,latency_p50,2.095,ms,False
3,protected,redis,r2-pipeline,5,latency_p95,3.631,ms,False
3,protected,redis,r2-pipeline,5,latency_p99,3.823,ms,False
3,protected,redis,r3-ttl-eviction,1,throughput,93888.43,ops/s,True
3,protected,redis,r3-ttl-eviction,1,latency_avg,0.836,ms,False
3,protected,redis,r3-ttl-eviction,1,latency_p50,0.847,ms,False
3,protected,redis,r3-ttl-eviction,1,latency_p95,0.991,ms,False
3,protected,redis,r3-ttl-eviction,1,latency_p99,1.719,ms,False
3,protected,redis,r3-ttl-eviction,2,throughput,93909.81,ops/s,True
3,protected,redis,r3-ttl-eviction,2,latency_avg,0.835,ms,False
3,protected,redis,r3-ttl-eviction,2,latency_p50,0.847,ms,False
3,protected,redis,r3-ttl-eviction,2,latency_p95,0.999,ms,False
3,protected,redis,r3-ttl-eviction,2,latency_p99,1.711,ms,False
3,protected,redis,r3-ttl-eviction,3,throughput,93981.23,ops/s,True
3,protected,redis,r3-ttl-eviction,3,latency_avg,0.709,ms,False
3,protected,redis,r3-ttl-eviction,3,latency_p50,0.783,ms,False
3,protected,redis,r3-ttl-eviction,3,latency_p95,0.975,ms,False
3,protected,redis,r3-ttl-eviction,3,latency_p99,1.615,ms,False
3,protected,redis,r3-ttl-eviction,4,throughput,93882.41,ops/s,True
3,protected,redis,r3-ttl-eviction,4,latency_avg,0.841,ms,False
3,protected,redis,r3-ttl-eviction,4,latency_p50,0.855,ms,False
3,protected,redis,r3-ttl-eviction,4,latency_p95,1.007,ms,False
3,protected,redis,r3-ttl-eviction,4,latency_p99,1.727,ms,False
3,protected,redis,r3-ttl-eviction,5,throughput,93904.06,ops/s,True
3,protected,redis,r3-ttl-eviction,5,latency_avg,0.835,ms,False
3,protected,redis,r3-ttl-eviction,5,latency_p50,0.847,ms,False
3,protected,redis,r3-ttl-eviction,5,latency_p95,0.991,ms,False
3,protected,redis,r3-ttl-eviction,5,latency_p99,1.719,ms,False
3,protected,rabbitmq,q2-reliable,1,published,50353.0,msg/s,True
3,protected,rabbitmq,q2-reliable,1,received,49008.0,msg/s,True
3,protected,rabbitmq,q2-reliable,1,consumer_p95,14349956.0,us,False
3,protected,rabbitmq,q2-reliable,1,consumer_p99,14448946.0,us,False
3,protected,rabbitmq,q2-reliable,1,confirm_p95,160986.0,us,False
3,protected,rabbitmq,q2-reliable,1,confirm_p99,203677.0,us,False
3,protected,rabbitmq,q2-reliable,2,published,50783.0,msg/s,True
3,protected,rabbitmq,q2-reliable,2,received,49641.0,msg/s,True
3,protected,rabbitmq,q2-reliable,2,consumer_p95,13030807.0,us,False
3,protected,rabbitmq,q2-reliable,2,consumer_p99,13156356.0,us,False
3,protected,rabbitmq,q2-reliable,2,confirm_p95,159523.0,us,False
3,protected,rabbitmq,q2-reliable,2,confirm_p99,201737.0,us,False
3,protected,rabbitmq,q2-reliable,3,published,51569.0,msg/s,True
3,protected,rabbitmq,q2-reliable,3,received,50504.0,msg/s,True
3,protected,rabbitmq,q2-reliable,3,consumer_p95,6081508.0,us,False
3,protected,rabbitmq,q2-reliable,3,consumer_p99,6150448.0,us,False
3,protected,rabbitmq,q2-reliable,3,confirm_p95,155721.0,us,False
3,protected,rabbitmq,q2-reliable,3,confirm_p99,197012.0,us,False
3,protected,rabbitmq,q2-reliable,4,published,50799.0,msg/s,True
3,protected,rabbitmq,q2-reliable,4,received,50017.0,msg/s,True
3,protected,rabbitmq,q2-reliable,4,consumer_p95,7970453.0,us,False
3,protected,rabbitmq,q2-reliable,4,consumer_p99,8046529.0,us,False
