pair,mode,project,scenario,rep,metric,value,unit,higher_better
3,nvhe,redis,r4-bgsave,5,latency_avg,0.716,ms,False
3,nvhe,redis,r4-bgsave,5,latency_p50,0.735,ms,False
3,nvhe,redis,r4-bgsave,5,latency_p95,0.879,ms,False
3,nvhe,redis,r4-bgsave,5,latency_p99,1.463,ms,False
3,nvhe,redis,r1-steady,1,throughput,94001.78,ops/s,True
3,nvhe,redis,r1-steady,1,latency_avg,0.686,ms,False
3,nvhe,redis,r1-steady,1,latency_p50,0.711,ms,False
3,nvhe,redis,r1-steady,1,latency_p95,0.775,ms,False
3,nvhe,redis,r1-steady,1,latency_p99,1.423,ms,False
3,nvhe,redis,r1-steady,2,throughput,94002.57,ops/s,True
3,nvhe,redis,r1-steady,2,latency_avg,0.684,ms,False
3,nvhe,redis,r1-steady,2,latency_p50,0.703,ms,False
3,nvhe,redis,r1-steady,2,latency_p95,0.791,ms,False
3,nvhe,redis,r1-steady,2,latency_p99,1.415,ms,False
3,nvhe,redis,r1-steady,3,throughput,94001.86,ops/s,True
3,nvhe,redis,r1-steady,3,latency_avg,0.689,ms,False
3,nvhe,redis,r1-steady,3,latency_p50,0.719,ms,False
3,nvhe,redis,r1-steady,3,latency_p95,0.783,ms,False
3,nvhe,redis,r1-steady,3,latency_p99,1.423,ms,False
3,nvhe,redis,r1-steady,4,throughput,94003.19,ops/s,True
3,nvhe,redis,r1-steady,4,latency_avg,0.688,ms,False
3,nvhe,redis,r1-steady,4,latency_p50,0.711,ms,False
3,nvhe,redis,r1-steady,4,latency_p95,0.783,ms,False
3,nvhe,redis,r1-steady,4,latency_p99,1.431,ms,False
3,nvhe,redis,r1-steady,5,throughput,94001.49,ops/s,True
3,nvhe,redis,r1-steady,5,latency_avg,0.687,ms,False
3,nvhe,redis,r1-steady,5,latency_p50,0.711,ms,False
3,nvhe,redis,r1-steady,5,latency_p95,0.783,ms,False
3,nvhe,redis,r1-steady,5,latency_p99,1.423,ms,False
3,nvhe,redis,r2-pipeline,1,throughput,622993.4,ops/s,True
3,nvhe,redis,r2-pipeline,1,latency_avg,2.566,ms,False
3,nvhe,redis,r2-pipeline,1,latency_p50,2.111,ms,False
3,nvhe,redis,r2-pipeline,1,latency_p95,3.599,ms,False
3,nvhe,redis,r2-pipeline,1,latency_p99,3.791,ms,False
3,nvhe,redis,r2-pipeline,2,throughput,630051.12,ops/s,True
3,nvhe,redis,r2-pipeline,2,latency_avg,2.537,ms,False
3,nvhe,redis,r2-pipeline,2,latency_p50,2.079,ms,False
3,nvhe,redis,r2-pipeline,2,latency_p95,3.583,ms,False
3,nvhe,redis,r2-pipeline,2,latency_p99,3.775,ms,False
3,nvhe,redis,r2-pipeline,3,throughput,632397.78,ops/s,True
3,nvhe,redis,r2-pipeline,3,latency_avg,2.528,ms,False
3,nvhe,redis,r2-pipeline,3,latency_p50,2.079,ms,False
3,nvhe,redis,r2-pipeline,3,latency_p95,3.583,ms,False
3,nvhe,redis,r2-pipeline,3,latency_p99,3.775,ms,False
3,nvhe,redis,r2-pipeline,4,throughput,631093.44,ops/s,True
3,nvhe,redis,r2-pipeline,4,latency_avg,2.533,ms,False
3,nvhe,redis,r2-pipeline,4,latency_p50,2.079,ms,False
3,nvhe,redis,r2-pipeline,4,latency_p95,3.599,ms,False
3,nvhe,redis,r2-pipeline,4,latency_p99,3.791,ms,False
3,nvhe,redis,r2-pipeline,5,throughput,635517.93,ops/s,True
3,nvhe,redis,r2-pipeline,5,latency_avg,2.516,ms,False
3,nvhe,redis,r2-pipeline,5,latency_p50,2.063,ms,False
3,nvhe,redis,r2-pipeline,5,latency_p95,3.551,ms,False
3,nvhe,redis,r2-pipeline,5,latency_p99,3.743,ms,False
3,nvhe,redis,r3-ttl-eviction,1,throughput,93941.82,ops/s,True
3,nvhe,redis,r3-ttl-eviction,1,latency_avg,0.821,ms,False
3,nvhe,redis,r3-ttl-eviction,1,latency_p50,0.831,ms,False
3,nvhe,redis,r3-ttl-eviction,1,latency_p95,0.975,ms,False
3,nvhe,redis,r3-ttl-eviction,1,latency_p99,1.687,ms,False
3,nvhe,redis,r3-ttl-eviction,2,throughput,93941.8,ops/s,True
3,nvhe,redis,r3-ttl-eviction,2,latency_avg,0.819,ms,False
3,nvhe,redis,r3-ttl-eviction,2,latency_p50,0.831,ms,False
3,nvhe,redis,r3-ttl-eviction,2,latency_p95,0.975,ms,False
3,nvhe,redis,r3-ttl-eviction,2,latency_p99,1.687,ms,False
3,nvhe,redis,r3-ttl-eviction,3,throughput,93940.29,ops/s,True
3,nvhe,redis,r3-ttl-eviction,3,latency_avg,0.824,ms,False
3,nvhe,redis,r3-ttl-eviction,3,latency_p50,0.839,ms,False
3,nvhe,redis,r3-ttl-eviction,3,latency_p95,0.983,ms,False
3,nvhe,redis,r3-ttl-eviction,3,latency_p99,1.695,ms,False
3,nvhe,redis,r3-ttl-eviction,4,throughput,93937.99,ops/s,True
3,nvhe,redis,r3-ttl-eviction,4,latency_avg,0.823,ms,False
3,nvhe,redis,r3-ttl-eviction,4,latency_p50,0.839,ms,False
3,nvhe,redis,r3-ttl-eviction,4,latency_p95,0.983,ms,False
3,nvhe,redis,r3-ttl-eviction,4,latency_p99,1.687,ms,False
3,nvhe,redis,r3-ttl-eviction,5,throughput,93937.09,ops/s,True
3,nvhe,redis,r3-ttl-eviction,5,latency_avg,0.821,ms,False
3,nvhe,redis,r3-ttl-eviction,5,latency_p50,0.831,ms,False
3,nvhe,redis,r3-ttl-eviction,5,latency_p95,0.983,ms,False
3,nvhe,redis,r3-ttl-eviction,5,latency_p99,1.687,ms,False
3,nvhe,rabbitmq,q2-reliable,1,published,51878.0,msg/s,True
3,nvhe,rabbitmq,q2-reliable,1,received,50890.0,msg/s,True
3,nvhe,rabbitmq,q2-reliable,1,consumer_p95,8136459.0,us,False
3,nvhe,rabbitmq,q2-reliable,1,consumer_p99,8204862.0,us,False
3,nvhe,rabbitmq,q2-reliable,1,confirm_p95,158928.0,us,False
3,nvhe,rabbitmq,q2-reliable,1,confirm_p99,202265.0,us,False
3,nvhe,rabbitmq,q2-reliable,2,published,52268.0,msg/s,True
3,nvhe,rabbitmq,q2-reliable,2,received,51829.0,msg/s,True
3,nvhe,rabbitmq,q2-reliable,2,consumer_p95,5560841.0,us,False
3,nvhe,rabbitmq,q2-reliable,2,consumer_p99,5626373.0,us,False
3,nvhe,rabbitmq,q2-reliable,2,confirm_p95,157704.0,us,False
3,nvhe,rabbitmq,q2-reliable,2,confirm_p99,200180.0,us,False
3,nvhe,rabbitmq,q2-reliable,3,published,51460.0,msg/s,True
3,nvhe,rabbitmq,q2-reliable,3,received,50924.0,msg/s,True
3,nvhe,rabbitmq,q2-reliable,3,consumer_p95,9159601.0,us,False
3,nvhe,rabbitmq,q2-reliable,3,consumer_p99,9266905.0,us,False
3,nvhe,rabbitmq,q2-reliable,3,confirm_p95,157636.0,us,False
3,nvhe,rabbitmq,q2-reliable,3,confirm_p99,199883.0,us,False
3,nvhe,rabbitmq,q2-reliable,4,published,51825.0,msg/s,True
3,nvhe,rabbitmq,q2-reliable,4,received,51172.0,msg/s,True
3,nvhe,rabbitmq,q2-reliable,4,consumer_p95,7538650.0,us,False
3,nvhe,rabbitmq,q2-reliable,4,consumer_p99,7634113.0,us,False
3,nvhe,rabbitmq,q2-reliable,4,confirm_p95,157758.0,us,False
3,nvhe,rabbitmq,q2-reliable,4,confirm_p99,197176.0,us,False
3,nvhe,rabbitmq,q2-reliable,5,published,51910.0,msg/s,True
3,nvhe,rabbitmq,q2-reliable,5,received,50332.0,msg/s,True
3,nvhe,rabbitmq,q2-reliable,5,consumer_p95,11357857.0,us,False
3,nvhe,rabbitmq,q2-reliable,5,consumer_p99,11430990.0,us,False
3,nvhe,rabbitmq,q2-reliable,5,confirm_p95,158763.0,us,False
3,nvhe,rabbitmq,q2-reliable,5,confirm_p99,197911.0,us,False
3,nvhe,rabbitmq,q3-rate50,1,published,24402.0,msg/s,True
3,nvhe,rabbitmq,q3-rate50,1,received,24398.0,msg/s,True
3,nvhe,rabbitmq,q3-rate50,1,consumer_p95,801.0,us,False
3,nvhe,rabbitmq,q3-rate50,1,consumer_p99,906.0,us,False
3,nvhe,rabbitmq,q3-rate50,1,confirm_p95,937.0,us,False
3,nvhe,rabbitmq,q3-rate50,1,confirm_p99,1047.0,us,False
3,nvhe,rabbitmq,q3-rate50,2,published,24402.0,msg/s,True
3,nvhe,rabbitmq,q3-rate50,2,received,24401.0,msg/s,True
3,nvhe,rabbitmq,q3-rate50,2,consumer_p95,838.0,us,False
3,nvhe,rabbitmq,q3-rate50,2,consumer_p99,949.0,us,False
3,nvhe,rabbitmq,q3-rate50,2,confirm_p95,978.0,us,False
3,nvhe,rabbitmq,q3-rate50,2,confirm_p99,1125.0,us,False
3,nvhe,rabbitmq,q3-rate50,3,published,24400.0,msg/s,True
3,nvhe,rabbitmq,q3-rate50,3,received,24400.0,msg/s,True
3,nvhe,rabbitmq,q3-rate50,3,consumer_p95,808.0,us,False
3,nvhe,rabbitmq,q3-rate50,3,consumer_p99,909.0,us,False
3,nvhe,rabbitmq,q3-rate50,3,confirm_p95,944.0,us,False
3,nvhe,rabbitmq,q3-rate50,3,confirm_p99,1060.0,us,False
3,nvhe,rabbitmq,q3-rate50,4,published,24404.0,msg/s,True
3,nvhe,rabbitmq,q3-rate50,4,received,24404.0,msg/s,True
3,nvhe,rabbitmq,q3-rate50,4,consumer_p95,814.0,us,False
3,nvhe,rabbitmq,q3-rate50,4,consumer_p99,917.0,us,False
3,nvhe,rabbitmq,q3-rate50,4,confirm_p95,951.0,us,False
3,nvhe,rabbitmq,q3-rate50,4,confirm_p99,1066.0,us,False
3,nvhe,rabbitmq,q3-rate50,5,published,24402.0,msg/s,True
3,nvhe,rabbitmq,q3-rate50,5,received,24403.0,msg/s,True
3,nvhe,rabbitmq,q3-rate50,5,consumer_p95,826.0,us,False
3,nvhe,rabbitmq,q3-rate50,5,consumer_p99,940.0,us,False
3,nvhe,rabbitmq,q3-rate50,5,confirm_p95,967.0,us,False
3,nvhe,rabbitmq,q3-rate50,5,confirm_p99,1112.0,us,False
3,nvhe,rabbitmq,q3-rate70,1,published,34174.0,msg/s,True
3,nvhe,rabbitmq,q3-rate70,1,received,34175.0,msg/s,True
3,nvhe,rabbitmq,q3-rate70,1,consumer_p95,959.0,us,False
3,nvhe,rabbitmq,q3-rate70,1,consumer_p99,1430.0,us,False
3,nvhe,rabbitmq,q3-rate70,1,confirm_p95,1307.0,us,False
3,nvhe,rabbitmq,q3-rate70,1,confirm_p99,1984.0,us,False
3,nvhe,rabbitmq,q3-rate70,2,published,34173.0,msg/s,True
3,nvhe,rabbitmq,q3-rate70,2,received,34172.0,msg/s,True
3,nvhe,rabbitmq,q3-rate70,2,consumer_p95,1025.0,us,False
3,nvhe,rabbitmq,q3-rate70,2,consumer_p99,1461.0,us,False
3,nvhe,rabbitmq,q3-rate70,2,confirm_p95,1440.0,us,False
3,nvhe,rabbitmq,q3-rate70,2,confirm_p99,2063.0,us,False
3,nvhe,rabbitmq,q3-rate70,3,published,34172.0,msg/s,True
3,nvhe,rabbitmq,q3-rate70,3,received,34173.0,msg/s,True
3,nvhe,rabbitmq,q3-rate70,3,consumer_p95,1059.0,us,False
3,nvhe,rabbitmq,q3-rate70,3,consumer_p99,1584.0,us,False
3,nvhe,rabbitmq,q3-rate70,3,confirm_p95,1540.0,us,False
3,nvhe,rabbitmq,q3-rate70,3,confirm_p99,2154.0,us,False
3,nvhe,rabbitmq,q3-rate70,4,published,34172.0,msg/s,True
3,nvhe,rabbitmq,q3-rate70,4,received,34174.0,msg/s,True
3,nvhe,rabbitmq,q3-rate70,4,consumer_p95,1018.0,us,False
3,nvhe,rabbitmq,q3-rate70,4,consumer_p99,1477.0,us,False
3,nvhe,rabbitmq,q3-rate70,4,confirm_p95,1423.0,us,False
3,nvhe,rabbitmq,q3-rate70,4,confirm_p99,2058.0,us,False
3,nvhe,rabbitmq,q3-rate70,5,published,34172.0,msg/s,True
3,nvhe,rabbitmq,q3-rate70,5,received,34172.0,msg/s,True
3,nvhe,rabbitmq,q3-rate70,5,consumer_p95,1122.0,us,False
3,nvhe,rabbitmq,q3-rate70,5,consumer_p99,1627.0,us,False
3,nvhe,rabbitmq,q3-rate70,5,confirm_p95,1671.0,us,False
3,nvhe,rabbitmq,q3-rate70,5,confirm_p99,2214.0,us,False
3,nvhe,rabbitmq,q3-rate85,1,published,41469.0,msg/s,True
3,nvhe,rabbitmq,q3-rate85,1,received,41468.0,msg/s,True
3,nvhe,rabbitmq,q3-rate85,1,consumer_p95,1700.0,us,False
3,nvhe,rabbitmq,q3-rate85,1,consumer_p99,2313.0,us,False
3,nvhe,rabbitmq,q3-rate85,1,confirm_p95,2308.0,us,False
3,nvhe,rabbitmq,q3-rate85,1,confirm_p99,3174.0,us,False
3,nvhe,rabbitmq,q3-rate85,2,published,41470.0,msg/s,True
3,nvhe,rabbitmq,q3-rate85,2,received,41469.0,msg/s,True
3,nvhe,rabbitmq,q3-rate85,2,consumer_p95,1771.0,us,False
3,nvhe,rabbitmq,q3-rate85,2,consumer_p99,2405.0,us,False
3,nvhe,rabbitmq,q3-rate85,2,confirm_p95,2370.0,us,False
3,nvhe,rabbitmq,q3-rate85,2,confirm_p99,3239.0,us,False
3,nvhe,rabbitmq,q3-rate85,3,published,41471.0,msg/s,True
3,nvhe,rabbitmq,q3-rate85,3,received,41473.0,msg/s,True
3,nvhe,rabbitmq,q3-rate85,3,consumer_p95,1805.0,us,False
3,nvhe,rabbitmq,q3-rate85,3,consumer_p99,2463.0,us,False
3,nvhe,rabbitmq,q3-rate85,3,confirm_p95,2412.0,us,False
3,nvhe,rabbitmq,q3-rate85,3,confirm_p99,3309.0,us,False
3,nvhe,rabbitmq,q3-rate85,4,published,41469.0,msg/s,True
3,nvhe,rabbitmq,q3-rate85,4,received,41471.0,msg/s,True
3,nvhe,rabbitmq,q3-rate85,4,consumer_p95,1799.0,us,False
3,nvhe,rabbitmq,q3-rate85,4,consumer_p99,2401.0,us,False
3,nvhe,rabbitmq,q3-rate85,4,confirm_p95,2400.0,us,False
3,nvhe,rabbitmq,q3-rate85,4,confirm_p99,3262.0,us,False
3,nvhe,rabbitmq,q3-rate85,5,published,41468.0,msg/s,True
3,nvhe,rabbitmq,q3-rate85,5,received,41469.0,msg/s,True
3,nvhe,rabbitmq,q3-rate85,5,consumer_p95,1898.0,us,False
3,nvhe,rabbitmq,q3-rate85,5,consumer_p99,2629.0,us,False
3,nvhe,rabbitmq,q3-rate85,5,confirm_p95,2544.0,us,False
3,nvhe,rabbitmq,q3-rate85,5,confirm_p99,3407.0,us,False
3,nvhe,rabbitmq,q4-join-late,1,published,10007.0,msg/s,True
3,nvhe,rabbitmq,q4-join-late,1,received,10006.0,msg/s,True
3,nvhe,rabbitmq,q4-join-late,1,consumer_p95,358.0,us,False
3,nvhe,rabbitmq,q4-join-late,1,consumer_p99,658.0,us,False
3,nvhe,rabbitmq,q4-join-late,1,confirm_p95,672.0,us,False
3,nvhe,rabbitmq,q4-join-late,1,confirm_p99,834.0,us,False
3,nvhe,rabbitmq,q4-join-late,2,published,10008.0,msg/s,True
3,nvhe,rabbitmq,q4-join-late,2,received,10006.0,msg/s,True
3,nvhe,rabbitmq,q4-join-late,2,consumer_p95,390.0,us,False
3,nvhe,rabbitmq,q4-join-late,2,consumer_p99,661.0,us,False
3,nvhe,rabbitmq,q4-join-late,2,confirm_p95,703.0,us,False
3,nvhe,rabbitmq,q4-join-late,2,confirm_p99,845.0,us,False
3,nvhe,rabbitmq,q4-join-late,3,published,10009.0,msg/s,True
3,nvhe,rabbitmq,q4-join-late,3,received,10007.0,msg/s,True
3,nvhe,rabbitmq,q4-join-late,3,consumer_p95,585.0,us,False
3,nvhe,rabbitmq,q4-join-late,3,consumer_p99,680.0,us,False
3,nvhe,rabbitmq,q4-join-late,3,confirm_p95,757.0,us,False
3,nvhe,rabbitmq,q4-join-late,3,confirm_p99,879.0,us,False
3,nvhe,rabbitmq,q4-join-late,4,published,10009.0,msg/s,True
3,nvhe,rabbitmq,q4-join-late,4,received,10007.0,msg/s,True
3,nvhe,rabbitmq,q4-join-late,4,consumer_p95,593.0,us,False
3,nvhe,rabbitmq,q4-join-late,4,consumer_p99,670.0,us,False
3,nvhe,rabbitmq,q4-join-late,4,confirm_p95,765.0,us,False
3,nvhe,rabbitmq,q4-join-late,4,confirm_p99,875.0,us,False
3,nvhe,rabbitmq,q4-join-late,5,published,10009.0,msg/s,True
3,nvhe,rabbitmq,q4-join-late,5,received,10008.0,msg/s,True
3,nvhe,rabbitmq,q4-join-late,5,consumer_p95,572.0,us,False
3,nvhe,rabbitmq,q4-join-late,5,consumer_p99,663.0,us,False
3,nvhe,rabbitmq,q4-join-late,5,confirm_p95,741.0,us,False
3,nvhe,rabbitmq,q4-join-late,5,confirm_p99,853.0,us,False
3,nvhe,rabbitmq,q5-backlog,1,fill_time,17.21,s,False
3,nvhe,rabbitmq,q5-backlog,1,drain_time,13.87,s,False
3,nvhe,rabbitmq,q5-backlog,2,fill_time,17.82,s,False
3,nvhe,rabbitmq,q5-backlog,2,drain_time,13.86,s,False
3,nvhe,rabbitmq,q5-backlog,3,fill_time,17.43,s,False
3,nvhe,rabbitmq,q5-backlog,3,drain_time,16.82,s,False
3,nvhe,rabbitmq,q5-backlog,4,fill_time,17.19,s,False
3,nvhe,rabbitmq,q5-backlog,4,drain_time,12.81,s,False
3,nvhe,rabbitmq,q5-backlog,5,fill_time,17.01,s,False
3,nvhe,rabbitmq,q5-backlog,5,drain_time,12.79,s,False
3,nvhe,rabbitmq,q1-one-fast,1,published,70807.0,msg/s,True
3,nvhe,rabbitmq,q1-one-fast,1,received,70812.0,msg/s,True
3,nvhe,rabbitmq,q1-one-fast,1,consumer_p95,14320.0,us,False
3,nvhe,rabbitmq,q1-one-fast,1,consumer_p99,16595.0,us,False
3,nvhe,rabbitmq,q1-one-fast,2,published,72736.0,msg/s,True
3,nvhe,rabbitmq,q1-one-fast,2,received,72728.0,msg/s,True
3,nvhe,rabbitmq,q1-one-fast,2,consumer_p95,13254.0,us,False
3,nvhe,rabbitmq,q1-one-fast,2,consumer_p99,15606.0,us,False
3,nvhe,rabbitmq,q1-one-fast,3,published,69181.0,msg/s,True
3,nvhe,rabbitmq,q1-one-fast,3,received,69216.0,msg/s,True
3,nvhe,rabbitmq,q1-one-fast,3,consumer_p95,14792.0,us,False
3,nvhe,rabbitmq,q1-one-fast,3,consumer_p99,17220.0,us,False
3,nvhe,rabbitmq,q1-one-fast,4,published,64265.0,msg/s,True
3,nvhe,rabbitmq,q1-one-fast,4,received,64238.0,msg/s,True
3,nvhe,rabbitmq,q1-one-fast,4,consumer_p95,16864.0,us,False
3,nvhe,rabbitmq,q1-one-fast,4,consumer_p99,19166.0,us,False
3,nvhe,rabbitmq,q1-one-fast,5,published,65584.0,msg/s,True
3,nvhe,rabbitmq,q1-one-fast,5,received,65612.0,msg/s,True
3,nvhe,rabbitmq,q1-one-fast,5,consumer_p95,16506.0,us,False
3,nvhe,rabbitmq,q1-one-fast,5,consumer_p99,18835.0,us,False
3,nvhe,geekbench,cpu,1,wall_time,398.23,s,False
3,nvhe,geekbench,cpu,2,wall_time,399.36,s,False
3,nvhe,geekbench,cpu,3,wall_time,400.2,s,False
3,nvhe,geekbench,cpu,4,wall_time,400.74,s,False
3,nvhe,geekbench,cpu,5,wall_time,400.81,s,False
3,protected,redis,r4-bgsave,1,throughput,93931.6,ops/s,True
3,protected,redis,r4-bgsave,1,latency_avg,0.729,ms,False
3,protected,redis,r4-bgsave,1,latency_p50,0.743,ms,False
3,protected,redis,r4-bgsave,1,latency_p95,0.903,ms,False
3,protected,redis,r4-bgsave,1,latency_p99,1.487,ms,False
3,protected,redis,r4-bgsave,2,throughput,93933.35,ops/s,True
3,protected,redis,r4-bgsave,2,latency_avg,0.728,ms,False
3,protected,redis,r4-bgsave,2,latency_p50,0.743,ms,False
3,protected,redis,r4-bgsave,2,latency_p95,0.895,ms,False
3,protected,redis,r4-bgsave,2,latency_p99,1.487,ms,False
3,protected,redis,r4-bgsave,3,throughput,93928.18,ops/s,True
3,protected,redis,r4-bgsave,3,latency_avg,0.73,ms,False
3,protected,redis,r4-bgsave,3,latency_p50,0.743,ms,False
3,protected,redis,r4-bgsave,3,latency_p95,0.903,ms,False
3,protected,redis,r4-bgsave,3,latency_p99,1.495,ms,False
3,protected,redis,r4-bgsave,4,throughput,93930.7,ops/s,True
3,protected,redis,r4-bgsave,4,latency_avg,0.729,ms,False
3,protected,redis,r4-bgsave,4,latency_p50,0.743,ms,False
3,protected,redis,r4-bgsave,4,latency_p95,0.895,ms,False
3,protected,redis,r4-bgsave,4,latency_p99,1.487,ms,False
3,protected,redis,r4-bgsave,5,throughput,93932.33,ops/s,True
3,protected,redis,r4-bgsave,5,latency_avg,0.729,ms,False
3,protected,redis,r4-bgsave,5,latency_p50,0.743,ms,False
3,protected,redis,r4-bgsave,5,latency_p95,0.895,ms,False
3,protected,redis,r4-bgsave,5,latency_p99,1.487,ms,False
3,protected,redis,r1-steady,1,throughput,94003.74,ops/s,True
3,protected,redis,r1-steady,1,latency_avg,0.697,ms,False
3,protected,redis,r1-steady,1,latency_p50,0.719,ms,False
3,protected,redis,r1-steady,1,latency_p95,0.791,ms,False
3,protected,redis,r1-steady,1,latency_p99,1.439,ms,False
3,protected,redis,r1-steady,2,throughput,94000.47,ops/s,True
3,protected,redis,r1-steady,2,latency_avg,0.695,ms,False
3,protected,redis,r1-steady,2,latency_p50,0.719,ms,False
3,protected,redis,r1-steady,2,latency_p95,0.799,ms,False
3,protected,redis,r1-steady,2,latency_p99,1.439,ms,False
3,protected,redis,r1-steady,3,throughput,94004.22,ops/s,True
3,protected,redis,r1-steady,3,latency_avg,0.694,ms,False
3,protected,redis,r1-steady,3,latency_p50,0.719,ms,False
3,protected,redis,r1-steady,3,latency_p95,0.791,ms,False
3,protected,redis,r1-steady,3,latency_p99,1.439,ms,False
3,protected,redis,r1-steady,4,throughput,94003.65,ops/s,True
3,protected,redis,r1-steady,4,latency_avg,0.696,ms,False
3,protected,redis,r1-steady,4,latency_p50,0.719,ms,False
3,protected,redis,r1-steady,4,latency_p95,0.799,ms,False
3,protected,redis,r1-steady,4,latency_p99,1.439,ms,False
3,protected,redis,r1-steady,5,throughput,94002.81,ops/s,True
3,protected,redis,r1-steady,5,latency_avg,0.697,ms,False
3,protected,redis,r1-steady,5,latency_p50,0.719,ms,False
3,protected,redis,r1-steady,5,latency_p95,0.799,ms,False
3,protected,redis,r1-steady,5,latency_p99,1.439,ms,False
3,protected,redis,r2-pipeline,1,throughput,619269.24,ops/s,True
3,protected,redis,r2-pipeline,1,latency_avg,2.582,ms,False
3,protected,redis,r2-pipeline,1,latency_p50,2.111,ms,False
3,protected,redis,r2-pipeline,1,latency_p95,3.663,ms,False
3,protected,redis,r2-pipeline,1,latency_p99,3.855,ms,False
3,protected,redis,r2-pipeline,2,throughput,623638.98,ops/s,True
3,protected,redis,r2-pipeline,2,latency_avg,2.563,ms,False
3,protected,redis,r2-pipeline,2,latency_p50,2.111,ms,False
3,protected,redis,r2-pipeline,2,latency_p95,3.599,ms,False
3,protected,redis,r2-pipeline,2,latency_p99,3.791,ms,False
3,protected,redis,r2-pipeline,3,throughput,618541.78,ops/s,True
3,protected,redis,r2-pipeline,3,latency_avg,2.584,ms,False
3,protected,redis,r2-pipeline,3,latency_p50,2.127,ms,False
3,protected,redis,r2-pipeline,3,latency_p95,3.631,ms,False
3,protected,redis,r2-pipeline,3,latency_p99,3.839,ms,False
3,protected,redis,r2-pipeline,4,throughput,618795.25,ops/s,True
3,protected,redis,r2-pipeline,4,latency_avg,2.584,ms,False
3,protected,redis,r2-pipeline,4,latency_p50,2.111,ms,False
3,protected,redis,r2-pipeline,4,latency_p95,3.647,ms,False
3,protected,redis,r2-pipeline,4,latency_p99,3.839,ms,False
3,protected,redis,r2-pipeline,5,throughput,622905.88,ops/s,True
3,protected,redis,r2-pipeline,5,latency_avg,2.566,ms,False
3,protected,redis,r2-pipeline,5,latency_p50,2.111,ms,False
3,protected,redis,r2-pipeline,5,latency_p95,3.599,ms,False
3,protected,redis,r2-pipeline,5,latency_p99,3.791,ms,False
3,protected,redis,r3-ttl-eviction,1,throughput,93885.39,ops/s,True
3,protected,redis,r3-ttl-eviction,1,latency_avg,0.838,ms,False
3,protected,redis,r3-ttl-eviction,1,latency_p50,0.847,ms,False
3,protected,redis,r3-ttl-eviction,1,latency_p95,0.999,ms,False
3,protected,redis,r3-ttl-eviction,1,latency_p99,1.719,ms,False
3,protected,redis,r3-ttl-eviction,2,throughput,93895.27,ops/s,True
3,protected,redis,r3-ttl-eviction,2,latency_avg,0.836,ms,False
3,protected,redis,r3-ttl-eviction,2,latency_p50,0.847,ms,False
3,protected,redis,r3-ttl-eviction,2,latency_p95,0.999,ms,False
3,protected,redis,r3-ttl-eviction,2,latency_p99,1.719,ms,False
3,protected,redis,r3-ttl-eviction,3,throughput,93878.27,ops/s,True
3,protected,redis,r3-ttl-eviction,3,latency_avg,0.839,ms,False
3,protected,redis,r3-ttl-eviction,3,latency_p50,0.847,ms,False
3,protected,redis,r3-ttl-eviction,3,latency_p95,1.007,ms,False
3,protected,redis,r3-ttl-eviction,3,latency_p99,1.719,ms,False
3,protected,redis,r3-ttl-eviction,4,throughput,93887.16,ops/s,True
3,protected,redis,r3-ttl-eviction,4,latency_avg,0.84,ms,False
3,protected,redis,r3-ttl-eviction,4,latency_p50,0.847,ms,False
3,protected,redis,r3-ttl-eviction,4,latency_p95,1.015,ms,False
3,protected,redis,r3-ttl-eviction,4,latency_p99,1.719,ms,False
3,protected,redis,r3-ttl-eviction,5,throughput,93884.08,ops/s,True
3,protected,redis,r3-ttl-eviction,5,latency_avg,0.838,ms,False
3,protected,redis,r3-ttl-eviction,5,latency_p50,0.847,ms,False
3,protected,redis,r3-ttl-eviction,5,latency_p95,0.991,ms,False
3,protected,redis,r3-ttl-eviction,5,latency_p99,1.719,ms,False
3,protected,rabbitmq,q2-reliable,1,published,50022.0,msg/s,True
3,protected,rabbitmq,q2-reliable,1,received,48174.0,msg/s,True
3,protected,rabbitmq,q2-reliable,1,consumer_p95,11913617.0,us,False
3,protected,rabbitmq,q2-reliable,1,consumer_p99,12015307.0,us,False
3,protected,rabbitmq,q2-reliable,1,confirm_p95,162970.0,us,False
3,protected,rabbitmq,q2-reliable,1,confirm_p99,208250.0,us,False
3,protected,rabbitmq,q2-reliable,2,published,49965.0,msg/s,True
3,protected,rabbitmq,q2-reliable,2,received,48684.0,msg/s,True
3,protected,rabbitmq,q2-reliable,2,consumer_p95,9768529.0,us,False
3,protected,rabbitmq,q2-reliable,2,consumer_p99,9850539.0,us,False
3,protected,rabbitmq,q2-reliable,2,confirm_p95,163924.0,us,False
3,protected,rabbitmq,q2-reliable,2,confirm_p99,209666.0,us,False
3,protected,rabbitmq,q2-reliable,3,published,50130.0,msg/s,True
3,protected,rabbitmq,q2-reliable,3,received,49544.0,msg/s,True
3,protected,rabbitmq,q2-reliable,3,consumer_p95,8938437.0,us,False
3,protected,rabbitmq,q2-reliable,3,consumer_p99,9103796.0,us,False
3,protected,rabbitmq,q2-reliable,3,confirm_p95,164580.0,us,False
3,protected,rabbitmq,q2-reliable,3,confirm_p99,206667.0,us,False
3,protected,rabbitmq,q2-reliable,4,published,50892.0,msg/s,True
3,protected,rabbitmq,q2-reliable,4,received,49823.0,msg/s,True
3,protected,rabbitmq,q2-reliable,4,consumer_p95,7069378.0,us,False
