Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分42秒   999    112548   99.00   53.00    0.00    0.00  152.00     0      0.00      0.00 2685236  128228   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分43秒   999    112548   98.00   54.00    0.00    0.00  152.00     0     31.00      0.00 2686260  128228   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分44秒   999    112548  102.00   48.00    0.00    0.00  150.00     0     50.00      0.00 2685748  128228   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分45秒   999    112548   97.00   52.00    0.00    0.00  149.00     0     37.00      0.00 2685748  128052   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分46秒   999    112548   98.00   53.00    0.00    0.00  151.00     0     58.00      0.00 2686260  128052   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分47秒   999    112548  103.00   48.00    0.00    0.00  151.00     0     32.00      0.00 2685748  128052   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分48秒   999    112548  102.00   47.00    0.00    0.00  149.00     0     58.00      0.00 2685748  128052   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分49秒   999    112548   99.00   51.00    0.00    0.00  150.00     0    262.00      0.00 2688820  128792   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分50秒   999    112548  106.00   43.00    0.00    0.00  149.00     0     35.00      0.00 2686772  128472   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分51秒   999    112548  101.00   49.00    0.00    0.00  150.00     0     28.00      0.00 2686260  128600   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分52秒   999    112548   99.00   52.00    0.00    0.00  151.00     0      0.00      0.00 2685748  128600   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分53秒   999    112548   97.00   54.00    0.00    0.00  151.00     0     15.00      0.00 2686260  128600   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分54秒   999    112548   97.00   53.00    0.00    0.00  150.00     0      0.00      0.00 2685748  128600   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分55秒   999    112548   99.00   53.00    0.00    0.00  152.00     0     15.00      0.00 2685748  128600   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分56秒   999    112548   98.00   51.00    0.00    0.00  149.00     0      0.00      0.00 2685748  128600   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分57秒   999    112548   98.00   54.00    0.00    0.00  152.00     0     16.00      0.00 2686260  128600   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分58秒   999    112548  102.00   47.00    0.00    0.00  149.00     0     15.00      0.00 2686260  128600   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时42分59秒   999    112548   99.00   51.00    0.00    0.00  150.00     0     35.00      0.00 2686260  128600   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时43分00秒   999    112548   99.00   51.00    0.00    0.00  150.00     0     43.00      0.00 2686772  128728   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时43分01秒   999    112548  100.00   51.00    0.00    0.00  151.00     0     46.00      0.00 2686772  128728   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时43分02秒   999    112548  104.00   45.00    0.00    0.00  149.00     0     46.00      0.00 2686260  128728   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时43分03秒   999    112548  107.00   44.00    0.00    0.00  151.00     0     10.00      0.00 2686260  128728   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时43分04秒   999    112548   95.00   53.00    0.00    0.00  148.00     0    103.00      0.00 2688308  128856   0.39  beam.smp
