Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时23分29秒   999    120719  101.00   54.00    0.00    0.00  155.00     0     47.00      0.00 2686928  134660   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时23分30秒   999    120719   99.00   55.00    0.00    0.00  154.00     0    103.00      0.00 2686928  134696   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时23分31秒   999    120719  103.00   51.00    0.00    0.00  154.00     0     61.00      0.00 2686416  134696   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时23分32秒   999    120719  108.00   48.00    0.00    0.00  156.00     0    156.00      0.00 2686928  134884   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时23分33秒   999    120719  100.00   54.00    0.00    0.00  154.00     0     33.00      0.00 2686928  134676   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时23分34秒   999    120719   96.00   58.00    0.00    0.00  154.00     0    136.00      0.00 2686928  135060   0.42  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时23分35秒   999    120719  102.00   51.00    0.00    0.00  153.00     0     21.00      0.00 2686416  134552   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时23分36秒   999    120719  100.00   55.00    0.00    0.00  155.00     0     68.00      0.00 2686928  134620   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时23分37秒   999    120719  101.00   56.00    0.00    0.00  157.00     0     74.00      0.00 2686928  134876   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时23分38秒   999    120719  103.00   50.00    0.00    0.00  153.00     0    185.00      0.00 2686928  134320   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时23分39秒   999    120719  100.00   55.00    0.00    0.00  155.00     0     38.00      0.00 2686416  134320   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时23分40秒   999    120719   96.00   58.00    0.00    0.00  154.00     0    195.00      0.00 2687440  134436   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时23分41秒   999    120719  107.00   48.00    0.00    0.00  155.00     0     90.00      0.00 2686416  134436   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时23分42秒   999    120719  107.00   47.00    0.00    0.00  154.00     0    115.00      0.00 2686928  134652   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时23分43秒   999    120719   96.00   58.00    0.00    0.00  154.00     0     71.00      0.00 2687440  134560   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时23分44秒   999    120719  106.00   49.00    0.00    0.00  155.00     0    154.00      0.00 2687440  134560   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时23分45秒   999    120719  101.00   49.00    0.00    0.00  150.00     0    395.00      0.00 2689052  135144   0.42  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时23分46秒   999    120719  104.00   53.00    0.00    0.00  157.00     0    207.00      0.00 2688540  135068   0.42  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时23分47秒   999    120719  101.00   55.00    0.00    0.00  156.00     0     41.00      0.00 2687516  134688   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时23分48秒   999    120719  109.00   46.00    0.00    0.00  155.00     0     60.00      0.00 2687004  134480   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时23分49秒   999    120719   98.00   57.00    0.00    0.00  155.00     0    131.00      0.00 2687516  134736   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时23分50秒   999    120719  102.00   51.00    0.00    0.00  153.00     0     68.00      0.00 2687004  134416   0.41  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时23分51秒   999    120719  103.00   51.00    0.00    0.00  154.00     0    117.00      0.00 2687516  134672   0.41  beam.smp
