summary_order,category,bench,variant,unit,direction,n90_vhe_vm_mean,n90_nvhe_vm_mean,n90_pkvm_np_vm_mean,n90_pkvm_pvm_mean,kunpeng_regular_vm_mean,kunpeng_virtcca_cvm_mean,hygon_regular_vm_mean,hygon_csv_cvm_mean,n90_pkvm_pvm_over_nvhe_vm_ratio,n90_pkvm_pvm_over_nvhe_vm_delta_pct,n90_pkvm_pvm_over_vhe_vm_ratio,n90_pkvm_pvm_over_vhe_vm_delta_pct,n90_pkvm_np_over_nvhe_vm_ratio,n90_pkvm_np_over_nvhe_vm_delta_pct,kunpeng_virtcca_over_regular_vm_ratio,kunpeng_virtcca_over_regular_vm_delta_pct,hygon_csv_over_regular_vm_ratio,hygon_csv_over_regular_vm_delta_pct
12,Memory bandwidths,bw_mem_frd,sz1.05,MB/s,higher-is-better,9121.611000,9119.540000,9118.467000,9116.238000,15594.797000,14132.405000,27215.286000,27270.631000,0.999638,-0.036208,0.999411,-0.058904,0.999882,-0.011766,0.906226,-9.377435,1.002034,0.203360
12,Memory bandwidths,bw_mem_frd,sz16.78,MB/s,higher-is-better,8994.406000,8955.257000,8966.391000,9056.619000,15581.719000,15086.628000,19669.779000,19445.529000,1.011319,1.131871,1.006917,0.691685,1.001243,0.124329,0.968226,-3.177384,0.988599,-1.140074
12,Memory bandwidths,bw_mem_frd,sz2.10,MB/s,higher-is-better,9114.010000,9111.532000,9107.376000,9108.056000,15469.416000,14675.564000,27266.940000,27291.767000,0.999619,-0.038149,0.999347,-0.065328,0.999544,-0.045613,0.948682,-5.131752,1.000911,0.091052
12,Memory bandwidths,bw_mem_frd,sz33.55,MB/s,higher-is-better,9043.056000,9025.977000,9023.659000,9051.808000,15605.611000,15173.977000,15819.655000,15648.512000,1.002862,0.286185,1.000968,0.096781,0.999743,-0.025681,0.972341,-2.765890,0.989182,-1.081838
12,Memory bandwidths,bw_mem_frd,sz4.19,MB/s,higher-is-better,9105.856000,9098.688000,9098.201000,9094.740000,15517.179000,15021.623000,27314.731000,27326.246000,0.999566,-0.043391,0.998779,-0.122075,0.999946,-0.005352,0.968064,-3.193596,1.000422,0.042157
12,Memory bandwidths,bw_mem_frd,sz67.11,MB/s,higher-is-better,9018.740000,8994.052000,9027.026000,9047.753000,15550.475000,12161.348000,15826.169000,15656.091000,1.005971,0.597072,1.003217,0.321697,1.003666,0.366620,0.782056,-21.794363,0.989253,-1.074663
12,Memory bandwidths,bw_mem_frd,sz8.39,MB/s,higher-is-better,9012.260000,9007.908000,8996.799000,9067.148000,15539.195000,14973.508000,26502.127000,26852.988000,1.006576,0.657644,1.006090,0.609037,0.998767,-0.123325,0.963596,-3.640388,1.013239,1.323898
12,Memory bandwidths,bw_mem_fwr,sz0.000512,MB/s,higher-is-better,13530.379000,13528.670000,13527.384000,13520.080000,19674.705000,19189.385000,19665.232000,19670.365000,0.999365,-0.063495,0.999239,-0.076118,0.999905,-0.009506,0.975333,-2.466721,1.000261,0.026102
12,Memory bandwidths,bw_mem_fwr,sz0.001024,MB/s,higher-is-better,13941.043000,13937.955000,13937.469000,13935.981000,21247.412000,21081.093000,20016.551000,20021.695000,0.999858,-0.014163,0.999637,-0.036310,0.999965,-0.003487,0.992172,-0.782773,1.000257,0.025699
12,Memory bandwidths,bw_mem_fwr,sz0.002048,MB/s,higher-is-better,14155.177000,14153.096000,14152.039000,14150.009000,21181.141000,20845.159000,20200.975000,20199.552000,0.999782,-0.021811,0.999635,-0.036510,0.999925,-0.007468,0.984138,-1.586232,0.999930,-0.007044
12,Memory bandwidths,bw_mem_fwr,sz0.004096,MB/s,higher-is-better,14265.117000,14262.799000,14261.172000,14260.511000,21443.257000,21271.767000,20290.580000,20291.304000,0.999840,-0.016042,0.999677,-0.032289,0.999886,-0.011407,0.992003,-0.799739,1.000036,0.003568
12,Memory bandwidths,bw_mem_fwr,sz0.008192,MB/s,higher-is-better,14320.502000,14318.681000,14316.299000,14314.110000,21636.851000,21233.535000,20334.315000,20336.294000,0.999681,-0.031923,0.999554,-0.044635,0.999834,-0.016636,0.981360,-1.864024,1.000097,0.009732
12,Memory bandwidths,bw_mem_fwr,sz0.016384,MB/s,higher-is-better,14348.489000,14345.015000,14344.216000,14339.411000,21751.695000,21598.392000,20356.382000,20356.389000,0.999609,-0.039066,0.999367,-0.063268,0.999944,-0.005570,0.992952,-0.704786,1.000000,0.000034
12,Memory bandwidths,bw_mem_fwr,sz0.032768,MB/s,higher-is-better,14362.580000,14360.066000,14357.757000,14353.559000,21802.272000,21418.560000,20371.557000,20367.823000,0.999547,-0.045313,0.999372,-0.062809,0.999839,-0.016079,0.982400,-1.759963,0.999817,-0.018329
12,Memory bandwidths,bw_mem_fwr,sz0.065536,MB/s,higher-is-better,14369.152000,14366.735000,14365.222000,14360.051000,21701.453000,21583.344000,20346.367000,20343.207000,0.999535,-0.046524,0.999367,-0.063337,0.999895,-0.010531,0.994558,-0.544245,0.999845,-0.015531
12,Memory bandwidths,bw_mem_fwr,sz0.131072,MB/s,higher-is-better,14372.412000,14369.576000,14368.512000,14368.053000,21541.423000,20974.938000,20363.898000,20361.360000,0.999894,-0.010599,0.999697,-0.030329,0.999926,-0.007405,0.973703,-2.629747,0.999875,-0.012463
12,Memory bandwidths,bw_mem_fwr,sz0.262144,MB/s,higher-is-better,14232.173000,14229.787000,14228.319000,14225.737000,21185.425000,21040.714000,20359.147000,20366.126000,0.999715,-0.028461,0.999548,-0.045221,0.999897,-0.010316,0.993169,-0.683069,1.000343,0.034279
12,Memory bandwidths,bw_mem_fwr,sz0.524288,MB/s,higher-is-better,14234.713000,14231.602000,14230.514000,14229.453000,21192.050000,20845.198000,20326.923000,20279.039000,0.999849,-0.015100,0.999630,-0.036952,0.999924,-0.007645,0.983633,-1.636708,0.997644,-0.235569
12,Memory bandwidths,bw_mem_fwr,sz1.05,MB/s,higher-is-better,14234.964000,14231.395000,14230.311000,14226.730000,21183.261000,21019.421000,20250.029000,20204.133000,0.999672,-0.032780,0.999422,-0.057843,0.999924,-0.007617,0.992266,-0.773441,0.997734,-0.226647
12,Memory bandwidths,bw_mem_fwr,sz16.78,MB/s,higher-is-better,14225.938000,14223.164000,14217.858000,14212.705000,20218.593000,17664.222000,18893.659000,18715.778000,0.999265,-0.073535,0.999070,-0.093020,0.999627,-0.037305,0.873662,-12.633772,0.990585,-0.941485
12,Memory bandwidths,bw_mem_fwr,sz2.10,MB/s,higher-is-better,14232.521000,14229.300000,14227.386000,14226.198000,21359.029000,20954.701000,20199.108000,20217.245000,0.999782,-0.021800,0.999556,-0.044426,0.999865,-0.013451,0.981070,-1.893007,1.000898,0.089791
12,Memory bandwidths,bw_mem_fwr,sz33.55,MB/s,higher-is-better,14228.470000,14223.886000,14220.148000,14215.350000,20146.110000,19031.425000,11314.562000,11173.122000,0.999400,-0.060012,0.999078,-0.092209,0.999737,-0.026280,0.944670,-5.533004,0.987499,-1.250070
12,Memory bandwidths,bw_mem_fwr,sz4.19,MB/s,higher-is-better,14227.950000,14225.210000,14218.488000,14218.746000,21181.255000,20961.492000,20205.769000,20209.221000,0.999546,-0.045440,0.999353,-0.064690,0.999527,-0.047254,0.989625,-1.037535,1.000171,0.017084
12,Memory bandwidths,bw_mem_fwr,sz67.11,MB/s,higher-is-better,14230.341000,14224.007000,14218.985000,14214.978000,20146.008000,18618.148000,11361.958000,11259.499000,0.999365,-0.063477,0.998920,-0.107959,0.999647,-0.035307,0.924161,-7.583934,0.990982,-0.901772
12,Memory bandwidths,bw_mem_fwr,sz8.39,MB/s,higher-is-better,14224.448000,14221.153000,14218.234000,14215.188000,21268.690000,20927.435000,20130.744000,20169.856000,0.999581,-0.041945,0.999349,-0.065099,0.999795,-0.020526,0.983955,-1.604495,1.001943,0.194290
12,Memory bandwidths,bw_mem_rd,sz0.000512,MB/s,higher-is-better,45344.024000,45409.355000,45404.348000,45370.968000,87630.374000,86562.847000,141027.143000,141237.139000,0.999155,-0.084535,1.000594,0.059421,0.999890,-0.011026,0.987818,-1.218216,1.001489,0.148905
12,Memory bandwidths,bw_mem_rd,sz0.001024,MB/s,higher-is-better,46978.478000,47047.145000,47020.783000,47000.083000,86925.712000,86061.967000,141024.144000,140954.573000,0.999000,-0.100032,1.000460,0.045989,0.999440,-0.056033,0.990063,-0.993659,0.999507,-0.049333
12,Memory bandwidths,bw_mem_rd,sz0.002048,MB/s,higher-is-better,47632.150000,47689.858000,47673.122000,47664.594000,87045.796000,85671.117000,140881.501000,140995.040000,0.999470,-0.052976,1.000681,0.068114,0.999649,-0.035093,0.984207,-1.579259,1.000806,0.080592
12,Memory bandwidths,bw_mem_rd,sz0.004096,MB/s,higher-is-better,48147.474000,48187.591000,48179.673000,48161.269000,86575.930000,85611.945000,140989.424000,141017.723000,0.999454,-0.054624,1.000287,0.028652,0.999836,-0.016432,0.988865,-1.113456,1.000201,0.020072
12,Memory bandwidths,bw_mem_rd,sz0.008192,MB/s,higher-is-better,48378.070000,48439.684000,48431.451000,48427.451000,87322.722000,86291.845000,141041.247000,141013.837000,0.999747,-0.025254,1.001021,0.102073,0.999830,-0.016996,0.988195,-1.180537,0.999806,-0.019434
12,Memory bandwidths,bw_mem_rd,sz0.016384,MB/s,higher-is-better,48501.945000,48595.249000,48564.713000,48540.221000,87501.716000,86506.847000,141063.306000,141053.489000,0.998868,-0.113237,1.000789,0.078916,0.999372,-0.062837,0.988630,-1.136971,0.999930,-0.006959
12,Memory bandwidths,bw_mem_rd,sz0.032768,MB/s,higher-is-better,48578.712000,48634.089000,48618.661000,48597.903000,87497.318000,86546.699000,140988.785000,141000.986000,0.999256,-0.074405,1.000395,0.039505,0.999683,-0.031723,0.989135,-1.086455,1.000087,0.008654
12,Memory bandwidths,bw_mem_rd,sz0.065536,MB/s,higher-is-better,48586.840000,48654.448000,48658.466000,48637.016000,87646.047000,86946.418000,133764.560000,133769.730000,0.999642,-0.035828,1.001033,0.103271,1.000083,0.008258,0.992018,-0.798244,1.000039,0.003865
12,Memory bandwidths,bw_mem_rd,sz0.131072,MB/s,higher-is-better,37217.287000,37207.073000,37217.871000,37205.237000,75849.380000,74551.506000,134485.788000,134514.079000,0.999951,-0.004935,0.999676,-0.032377,1.000290,0.029021,0.982889,-1.711120,1.000210,0.021036
12,Memory bandwidths,bw_mem_rd,sz0.262144,MB/s,higher-is-better,36937.423000,36684.165000,36470.867000,36867.203000,76028.844000,75559.654000,134009.465000,133050.150000,1.004990,0.498956,0.998099,-0.190105,0.994186,-0.581444,0.993829,-0.617121,0.992841,-0.715856
12,Memory bandwidths,bw_mem_rd,sz0.524288,MB/s,higher-is-better,33728.886000,33578.541000,33613.642000,33604.385000,75013.247000,75293.420000,112102.493000,111021.615000,1.000770,0.076966,0.996309,-0.369123,1.001045,0.104534,1.003735,0.373498,0.990358,-0.964187
12,Memory bandwidths,bw_mem_rd,sz1.05,MB/s,higher-is-better,29183.523000,29194.167000,29142.741000,29130.187000,70416.212000,45502.921000,92005.896000,92023.307000,0.997808,-0.219153,0.998172,-0.182761,0.998238,-0.176152,0.646200,-35.380050,1.000189,0.018924
12,Memory bandwidths,bw_mem_rd,sz16.78,MB/s,higher-is-better,17891.797000,17921.248000,17300.872000,18457.774000,43383.638000,29238.453000,33281.395000,32547.875000,1.029938,2.993798,1.031633,3.163332,0.965383,-3.461679,0.673951,-32.604884,0.977960,-2.203994
12,Memory bandwidths,bw_mem_rd,sz2.10,MB/s,higher-is-better,27929.232000,27927.489000,27952.496000,28139.208000,61540.772000,54643.562000,88226.731000,87872.587000,1.007581,0.758103,1.007518,0.751814,1.000895,0.089543,0.887925,-11.207545,0.995986,-0.401402
12,Memory bandwidths,bw_mem_rd,sz33.55,MB/s,higher-is-better,17558.203000,18350.222000,17577.465000,18149.109000,41459.783000,18860.203000,19668.964000,19463.649000,0.989040,-1.095970,1.033654,3.365413,0.957888,-4.211159,0.454904,-54.509644,0.989561,-1.043853
12,Memory bandwidths,bw_mem_rd,sz4.19,MB/s,higher-is-better,25936.345000,25822.701000,25871.836000,27580.050000,52019.322000,46637.004000,87675.122000,87568.324000,1.068054,6.805442,1.063375,6.337458,1.001903,0.190278,0.896532,-10.346767,0.998782,-0.121811
12,Memory bandwidths,bw_mem_rd,sz67.11,MB/s,higher-is-better,17441.300000,17836.037000,17530.976000,18142.894000,38220.741000,13299.856000,19657.835000,19461.740000,1.017204,1.720433,1.040226,4.022602,0.982896,-1.710363,0.347975,-65.202517,0.990025,-0.997541
12,Memory bandwidths,bw_mem_rd,sz8.39,MB/s,higher-is-better,15785.466000,15952.321000,15837.824000,19529.503000,47357.125000,40796.361000,80651.134000,84324.904000,1.224242,22.424210,1.237183,23.718255,0.992823,-0.717745,0.861462,-13.853806,1.045551,4.555137
12,Memory bandwidths,bw_mem_rdwr,sz0.000512,MB/s,higher-is-better,25558.247000,25553.445000,25551.576000,25545.438000,46309.325000,45582.038000,68547.111000,68558.827000,0.999687,-0.031334,0.999499,-0.050117,0.999927,-0.007314,0.984295,-1.570498,1.000171,0.017092
12,Memory bandwidths,bw_mem_rdwr,sz0.001024,MB/s,higher-is-better,27061.371000,27056.349000,27053.781000,27044.986000,46321.799000,45963.477000,70694.430000,70702.163000,0.999580,-0.041998,0.999395,-0.060548,0.999905,-0.009491,0.992265,-0.773549,1.000109,0.010939
12,Memory bandwidths,bw_mem_rdwr,sz0.002048,MB/s,higher-is-better,27881.242000,27877.391000,27874.679000,27862.932000,46314.513000,45674.415000,70691.886000,70694.058000,0.999481,-0.051866,0.999343,-0.065671,0.999903,-0.009728,0.986179,-1.382068,1.000031,0.003072
12,Memory bandwidths,bw_mem_rdwr,sz0.004096,MB/s,higher-is-better,28311.108000,28305.385000,28303.302000,28296.999000,46318.315000,45948.619000,70693.444000,70696.588000,0.999704,-0.029627,0.999502,-0.049836,0.999926,-0.007359,0.992018,-0.798164,1.000044,0.004447
12,Memory bandwidths,bw_mem_rdwr,sz0.008192,MB/s,higher-is-better,28528.592000,28524.552000,28522.040000,28516.316000,46319.399000,45609.191000,70692.744000,70690.724000,0.999711,-0.028873,0.999570,-0.043031,0.999912,-0.008806,0.984667,-1.533284,0.999971,-0.002857
12,Memory bandwidths,bw_mem_rdwr,sz0.016384,MB/s,higher-is-better,28641.514000,28636.017000,28633.957000,28630.041000,46320.050000,45745.903000,70680.704000,70698.468000,0.999791,-0.020869,0.999599,-0.040057,0.999928,-0.007194,0.987605,-1.239522,1.000251,0.025133
12,Memory bandwidths,bw_mem_rdwr,sz0.032768,MB/s,higher-is-better,28696.923000,28691.937000,28687.429000,28686.565000,46320.308000,45771.414000,70490.070000,70490.959000,0.999813,-0.018723,0.999639,-0.036094,0.999843,-0.015712,0.988150,-1.184996,1.000013,0.001261
12,Memory bandwidths,bw_mem_rdwr,sz0.065536,MB/s,higher-is-better,28584.867000,28579.946000,28575.446000,28575.457000,46319.298000,45872.302000,68892.569000,68886.040000,0.999843,-0.015707,0.999671,-0.032920,0.999843,-0.015745,0.990350,-0.965032,0.999905,-0.009477
12,Memory bandwidths,bw_mem_rdwr,sz0.131072,MB/s,higher-is-better,20324.481000,20316.414000,20319.559000,20319.230000,46271.446000,45362.762000,69217.077000,69208.687000,1.000139,0.013861,0.999742,-0.025836,1.000155,0.015480,0.980362,-1.963812,0.999879,-0.012121
12,Memory bandwidths,bw_mem_rdwr,sz0.262144,MB/s,higher-is-better,20318.784000,20307.751000,20315.310000,20318.692000,46223.011000,45628.201000,68082.516000,68387.323000,1.000539,0.053876,0.999995,-0.000453,1.000372,0.037222,0.987132,-1.286827,1.004477,0.447702
12,Memory bandwidths,bw_mem_rdwr,sz0.524288,MB/s,higher-is-better,20341.984000,20344.076000,20345.113000,20330.195000,46206.522000,45731.933000,64372.889000,64406.111000,0.999318,-0.068231,0.999420,-0.057954,1.000051,0.005097,0.989729,-1.027104,1.000516,0.051609
12,Memory bandwidths,bw_mem_rdwr,sz1.05,MB/s,higher-is-better,20379.371000,20374.603000,20370.068000,20364.254000,45393.863000,44377.761000,61285.234000,61284.740000,0.999492,-0.050794,0.999258,-0.074178,0.999777,-0.022258,0.977616,-2.238413,0.999992,-0.000806
12,Memory bandwidths,bw_mem_rdwr,sz16.78,MB/s,higher-is-better,9824.978000,10061.497000,10215.146000,10232.376000,32648.788000,18573.796000,23561.546000,23684.568000,1.016983,1.698346,1.041466,4.146554,1.015271,1.527099,0.568897,-43.110305,1.005221,0.522130
12,Memory bandwidths,bw_mem_rdwr,sz2.10,MB/s,higher-is-better,20375.089000,20372.458000,20363.908000,20369.625000,40636.637000,37404.935000,61271.102000,61204.784000,0.999861,-0.013906,0.999732,-0.026817,0.999580,-0.041968,0.920473,-7.952681,0.998918,-0.108237
12,Memory bandwidths,bw_mem_rdwr,sz33.55,MB/s,higher-is-better,9721.928000,9941.722000,9906.629000,9939.911000,30062.330000,14327.994000,13730.058000,13610.421000,0.999818,-0.018216,1.022422,2.242179,0.996470,-0.352987,0.476610,-52.339044,0.991286,-0.871351
12,Memory bandwidths,bw_mem_rdwr,sz4.19,MB/s,higher-is-better,20185.346000,20153.776000,20154.459000,20317.891000,38559.886000,31591.916000,61274.197000,61103.362000,1.008143,0.814314,1.006566,0.656640,1.000034,0.003389,0.819295,-18.070515,0.997212,-0.278804
12,Memory bandwidths,bw_mem_rdwr,sz67.11,MB/s,higher-is-better,9751.200000,9691.678000,9794.439000,9857.478000,29050.411000,12572.055000,13810.268000,13673.202000,1.017107,1.710746,1.010899,1.089897,1.010603,1.060301,0.432767,-56.723315,0.990075,-0.992493
12,Memory bandwidths,bw_mem_rdwr,sz8.39,MB/s,higher-is-better,11302.000000,11303.546000,11298.978000,12851.668000,36519.792000,29474.694000,54879.579000,57254.089000,1.136959,13.695897,1.137114,13.711449,0.999596,-0.040412,0.807088,-19.291178,1.043268,4.326764
12,Memory bandwidths,bw_mem_wr,sz0.000512,MB/s,higher-is-better,41725.008000,41541.594000,41595.627000,41605.576000,61398.452000,60243.819000,75392.759000,75406.329000,1.001540,0.154019,0.997138,-0.286236,1.001301,0.130070,0.981194,-1.880557,1.000180,0.017999
12,Memory bandwidths,bw_mem_wr,sz0.001024,MB/s,higher-is-better,51116.274000,51108.520000,51104.268000,51093.080000,72297.659000,71720.778000,77986.692000,78015.464000,0.999698,-0.030210,0.999546,-0.045375,0.999917,-0.008320,0.992021,-0.797925,1.000369,0.036893
12,Memory bandwidths,bw_mem_wr,sz0.002048,MB/s,higher-is-better,54123.094000,54113.014000,54109.389000,54095.066000,79005.370000,77686.267000,79359.252000,79384.927000,0.999668,-0.033168,0.999482,-0.051786,0.999933,-0.006699,0.983304,-1.669637,1.000324,0.032353
12,Memory bandwidths,bw_mem_wr,sz0.004096,MB/s,higher-is-better,55761.381000,55752.204000,55749.170000,55745.289000,82803.600000,82325.093000,80072.390000,80082.092000,0.999876,-0.012403,0.999711,-0.028859,0.999946,-0.005442,0.994221,-0.577882,1.000121,0.012117
12,Memory bandwidths,bw_mem_wr,sz0.008192,MB/s,higher-is-better,56621.739000,56610.228000,56606.365000,56603.166000,84678.987000,83423.746000,80422.848000,80437.779000,0.999875,-0.012475,0.999672,-0.032802,0.999932,-0.006824,0.985176,-1.482352,1.000186,0.018566
12,Memory bandwidths,bw_mem_wr,sz0.016384,MB/s,higher-is-better,57059.114000,57051.278000,57044.444000,57027.689000,85780.838000,84990.004000,80601.427000,80622.219000,0.999587,-0.041347,0.999449,-0.055074,0.999880,-0.011979,0.990781,-0.921924,1.000258,0.025796
12,Memory bandwidths,bw_mem_wr,sz0.032768,MB/s,higher-is-better,57280.879000,57272.002000,57265.833000,57262.700000,86326.427000,84759.400000,80432.409000,80441.727000,0.999838,-0.016242,0.999683,-0.031737,0.999892,-0.010771,0.981848,-1.815234,1.000116,0.011585
12,Memory bandwidths,bw_mem_wr,sz0.065536,MB/s,higher-is-better,57216.302000,57210.350000,57208.387000,57193.220000,84212.472000,83568.641000,71517.841000,71529.873000,0.999701,-0.029942,0.999597,-0.040342,0.999966,-0.003431,0.992355,-0.764532,1.000168,0.016824
12,Memory bandwidths,bw_mem_wr,sz0.131072,MB/s,higher-is-better,42959.928000,42172.314000,44040.714000,43582.209000,80295.150000,77137.581000,71669.222000,71675.960000,1.033432,3.343177,1.014485,1.448515,1.044304,4.430395,0.960675,-3.932453,1.000094,0.009402
12,Memory bandwidths,bw_mem_wr,sz0.262144,MB/s,higher-is-better,45099.475000,44383.137000,42319.815000,38077.925000,75611.356000,75356.882000,71669.434000,71606.887000,0.857937,-14.206323,0.844310,-15.569028,0.953511,-4.648887,0.996634,-0.336555,0.999127,-0.087272
12,Memory bandwidths,bw_mem_wr,sz0.524288,MB/s,higher-is-better,31511.697000,31481.138000,31643.332000,31730.853000,75726.457000,74190.772000,71202.426000,71306.601000,1.007932,0.793221,1.006955,0.695475,1.005152,0.515210,0.979721,-2.027937,1.001463,0.146308
12,Memory bandwidths,bw_mem_wr,sz1.05,MB/s,higher-is-better,23712.949000,23746.460000,23730.452000,23753.298000,74204.457000,64598.433000,70775.846000,70772.440000,1.000288,0.028796,1.001702,0.170156,0.999326,-0.067412,0.870547,-12.945346,0.999952,-0.004812
12,Memory bandwidths,bw_mem_wr,sz16.78,MB/s,higher-is-better,7578.811000,7772.889000,7753.551000,8034.507000,34202.562000,19083.664000,24811.876000,24190.997000,1.033658,3.365776,1.060128,6.012764,0.997512,-0.248788,0.557960,-44.203993,0.974977,-2.502346
12,Memory bandwidths,bw_mem_wr,sz2.10,MB/s,higher-is-better,21827.769000,21697.361000,21809.970000,22165.705000,54947.856000,40118.116000,70433.139000,70326.609000,1.021585,2.158530,1.015482,1.548193,1.005190,0.518999,0.730112,-26.988751,0.998488,-0.151250
12,Memory bandwidths,bw_mem_wr,sz33.55,MB/s,higher-is-better,7579.055000,7541.486000,7552.915000,7689.964000,31786.981000,13935.263000,13871.510000,13752.884000,1.019688,1.968816,1.014634,1.463362,1.001515,0.151548,0.438395,-56.160470,0.991448,-0.855177
12,Memory bandwidths,bw_mem_wr,sz4.19,MB/s,higher-is-better,17572.195000,17570.295000,17532.460000,21024.612000,44229.598000,31573.789000,70278.784000,70269.047000,1.196600,19.659983,1.196470,19.647045,0.997847,-0.215335,0.713861,-28.613891,0.999861,-0.013855
12,Memory bandwidths,bw_mem_wr,sz67.11,MB/s,higher-is-better,7567.343000,7442.724000,7349.436000,7582.752000,31761.457000,13189.035000,13928.889000,13842.378000,1.018814,1.881408,1.002036,0.203625,0.987466,-1.253412,0.415253,-58.474717,0.993789,-0.621090
12,Memory bandwidths,bw_mem_wr,sz8.39,MB/s,higher-is-better,9189.886000,9170.803000,9342.837000,11051.760000,38567.345000,28571.276000,62963.753000,66512.469000,1.205103,20.510276,1.202600,20.260034,1.018759,1.875888,0.740815,-25.918478,1.056361,5.636125
12,Memory bandwidths,stream,add_bw,MB/s,higher-is-better,19047.983000,19008.432000,19344.022000,19368.164000,40566.927000,18239.886000,18115.902000,17981.044000,1.018925,1.892486,1.016809,1.680918,1.017655,1.765480,0.449625,-55.037546,0.992556,-0.744418
12,Memory bandwidths,stream,add_lat,ns,lower-is-better,1.261000,1.265000,1.240000,1.240000,0.593000,1.315000,1.325000,1.335000,0.980237,-1.976285,0.983347,-1.665345,0.980237,-1.976285,2.217538,121.753794,1.007547,0.754717
12,Memory bandwidths,stream,copy_bw,MB/s,higher-is-better,18142.336000,18443.608000,18185.507000,18574.511000,42178.396000,19845.592000,16677.659000,16592.510000,1.007097,0.709747,1.023821,2.382135,0.986006,-1.399406,0.470516,-52.948443,0.994894,-0.510557
12,Memory bandwidths,stream,copy_lat,ns,lower-is-better,0.882000,0.866000,0.882000,0.860000,0.381000,0.807000,0.959000,0.964000,0.993072,-0.692841,0.975057,-2.494331,1.018476,1.847575,2.118110,111.811024,1.005214,0.521376
12,Memory bandwidths,stream,scale_bw,MB/s,higher-is-better,18288.422000,18378.122000,18277.600000,18367.365000,41330.872000,19868.278000,16449.453000,16319.108000,0.999415,-0.058532,1.004317,0.431656,0.994530,-0.546966,0.480713,-51.928723,0.992076,-0.792397
12,Memory bandwidths,stream,scale_lat,ns,lower-is-better,0.876000,0.871000,0.876000,0.873000,0.387000,0.807000,0.973000,0.980000,1.002296,0.229621,0.996575,-0.342466,1.005741,0.574053,2.085271,108.527132,1.007194,0.719424
12,Memory bandwidths,stream,triad_bw,MB/s,higher-is-better,17072.415000,17120.940000,17149.310000,17198.976000,40866.030000,18166.850000,18029.888000,17889.926000,1.004558,0.455793,1.007413,0.741319,1.001657,0.165704,0.444546,-55.545351,0.992237,-0.776278
12,Memory bandwidths,stream,triad_lat,ns,lower-is-better,1.408000,1.401000,1.402000,1.393000,0.590000,1.321000,1.332000,1.343000,0.994290,-0.571021,0.989347,-1.065341,1.000714,0.071378,2.238983,123.898305,1.008258,0.825826
12,Memory bandwidths,stream2,copy_bw,MB/s,higher-is-better,18452.694000,18454.989000,18467.400000,18563.831000,42258.192000,19879.944000,16761.081000,16619.694000,1.005898,0.589770,1.006023,0.602281,1.000673,0.067250,0.470440,-52.956000,0.991565,-0.843543
12,Memory bandwidths,stream2,copy_lat,ns,lower-is-better,0.866000,0.866000,0.866000,0.860000,0.380000,0.804000,0.956000,0.963000,0.993072,-0.692841,0.993072,-0.692841,1.000000,0.000000,2.115789,111.578947,1.007322,0.732218
12,Memory bandwidths,stream2,daxpy_bw,MB/s,higher-is-better,16545.781000,16490.379000,16465.299000,16375.605000,31011.914000,18284.066000,24074.723000,23967.017000,0.993040,-0.696006,0.989715,-1.028516,0.998479,-0.152089,0.589582,-41.041801,0.995526,-0.447382
12,Memory bandwidths,stream2,daxpy_lat,ns,lower-is-better,1.452000,1.455000,1.458000,1.466000,0.773000,1.312000,0.996000,1.001000,1.007560,0.756014,1.009642,0.964187,1.002062,0.206186,1.697283,69.728331,1.005020,0.502008
12,Memory bandwidths,stream2,fill_bw,MB/s,higher-is-better,13805.535000,13832.465000,13915.330000,13822.445000,22338.759000,20022.961000,13006.159000,12933.654000,0.999276,-0.072438,1.001225,0.122487,1.005991,0.599062,0.896333,-10.366726,0.994425,-0.557467
12,Memory bandwidths,stream2,fill_lat,ns,lower-is-better,0.579000,0.579000,0.574000,0.580000,0.360000,0.400000,0.616000,0.618000,1.001727,0.172712,1.001727,0.172712,0.991364,-0.863558,1.111111,11.111111,1.003247,0.324675
12,Memory bandwidths,stream2,sum_bw,MB/s,higher-is-better,7173.881000,7170.145000,7164.547000,7168.817000,11554.223000,11434.890000,11448.869000,11460.149000,0.999815,-0.018521,0.999294,-0.070589,0.999219,-0.078074,0.989672,-1.032809,1.000985,0.098525
12,Memory bandwidths,stream2,sum_lat,ns,lower-is-better,1.116000,1.120000,1.120000,1.120000,0.690000,0.701000,0.700000,0.700000,1.000000,0.000000,1.003584,0.358423,1.000000,0.000000,1.015942,1.594203,1.000000,0.000000
13,Memory latencies,lat_mem_rd_load,stride1024_sz0.00098MB,ns,lower-is-better,2.225000,2.225800,2.226000,2.226200,1.381000,1.393200,0.905000,0.904700,1.000180,0.017971,1.000539,0.053933,1.000090,0.008986,1.008834,0.883418,0.999669,-0.033149
13,Memory latencies,lat_mem_rd_load,stride1024_sz0.00195MB,ns,lower-is-better,2.225000,2.225700,2.226000,2.232900,1.381000,1.389200,0.905000,0.904700,1.003235,0.323494,1.003551,0.355056,1.000135,0.013479,1.005938,0.593773,0.999669,-0.033149
13,Memory latencies,lat_mem_rd_load,stride1024_sz0.00293MB,ns,lower-is-better,2.225000,2.225900,2.226000,2.226300,1.383400,1.388700,0.905000,0.904700,1.000180,0.017970,1.000584,0.058427,1.000045,0.004493,1.003831,0.383114,0.999669,-0.033149
